,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2016
306,M. Halstenberg,Marcel Halstenberg,24,187,82,Germany,RB Leipzig,73,78,Left,1,3,2,High/Medium,Lean,,LB,,2015-08-31,,76.0,63.0,68.0,69.0,76.0,,,,,,,Long Shot Taker (CPU AI Only),75+5,57+3,69-1,72+1,47+9,67+4,74+2,72+2,55+1,70+3,75-1,77-7,65,72+6,59,76,63,81,77,67+4,72,64+4,59,49,67,69,68+2,74+2,69+1,9,15,14,10,16,3.42
307,K. Demirbay,Kerem Demirbay,22,185,80,Germany,TSG 1899 Hoffenheim,73,77,Left,1,3,3,High/Medium,Lean,,SUB,,2016-07-13,,65.0,69.0,73.0,53.0,69.0,,,,,,,"Selfish, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Takes Finesse Free Kicks",66+1,70+12,46+2,74,59+4,74+2,74-1,68-3,72,75,64,66,69,73,68+3,72,72-2,70+1,68,68,69+4,57,71+6,73,67+19,70,46+1,59-1,53+2,14,15,11,14,14,1.74
308,M. Marega,Moussa Marega,25,183,80,Mali,Vitória Guimarães,73,76,Right,1,3,2,High/Medium,Stocky,,RS,FC Porto,,,85.0,72.0,61.0,33.0,85.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",63+11,72-4,76,60,58-15,58-10,41,37,52+15,59-8,83,86,78+1,64-11,58,83,68,86,86+1,63,84+4,26,78+2,60+1,68,64,23,34,28,14,7,13,11,11,3.1367
309,V. Lazaro,Valentino Lazaro,20,179,73,Austria,FC Red Bull Salzburg,72,84,Right,1,3,4,Medium/Medium,Normal,,RW,,2012-07-01,SUB,87.0,69.0,77.0,55.0,68.0,,,,,,,"Injury Prone, Flair, Technical Dribbler (CPU AI Only)",65+11,67+5,48+6,69+2,66+4,78,75+2,64,67+6,77,83,91,79,57,74,72,56,62,70,73+3,73,56,55,66,67,75,55,57,50,8,13,11,8,8,3.04
310,N. Elvedi,Nico Elvedi,19,188,83,Switzerland,Borussia Mönchengladbach,72,84,Right,2,3,2,Medium/Medium,Normal,,RCB,,2015-07-01,SUB,69.0,34.0,59.0,73.0,71.0,,,,,,,,54+2,27,75+2,63+4,30,54+2,48+1,29,58+3,66+1,68+1,69,64+5,67+4,55+1,51+2,73+3,75,72+5,31+3,64+3,68+3,46+4,49+3,37,50,72+3,76+4,71+2,9,15,10,12,9,4.94
311,L. Klostermann,Lukas Klostermann,20,189,83,Germany,RB Leipzig,72,84,Right,1,3,2,Medium/Medium,Lean,,RES,,2014-08-22,,88.0,38.0,65.0,69.0,70.0,,,,,,,Speed Dribbler (CPU AI Only),61+6,38+4,67+3,70+5,33+4,63+2,48+5,22,57,67+1,84-4,91,65-6,68+4,63,47+5,84+1,77+3,67+3,31,64+3,68+2,55+4,49+1,26,59,69,70,67,8,12,10,7,7,2.85
312,O. Ndidi,Wilfred Ndidi,19,187,75,Nigeria,KRC Genk,72,83,Right,1,3,2,High/High,Normal,#Engine,LDM,,2015-01-15,,77.0,54.0,64.0,71.0,77.0,,,,,,,"Long Throw-in, Long Passer (CPU AI Only)",50,44+10,73+3,68,56+3,61+5,57+2,29,68+2,66+5,76,78,67,69+3,63,78+5,74,88+4,73,63+6,73,70+2,38+15,64+1,35,66,68+5,74+3,71+3,13,14,7,7,13,4.845
313,B. Cristante,Bryan Cristante,21,186,78,Italy,Pescara,72,82,Right,1,3,2,Medium/Medium,Lean,,SUB,SL Benfica,,,62.0,56.0,72.0,62.0,69.0,,,,,,,Long Passer (CPU AI Only),62,41,60,78,50,73,64,64,73-2,78,59,64,62,65,54,72,58,68,74,74,60,60,60,72,58,58,55,69,65,3,5,3,3,5,3.42
314,J. Grealish,Jack Grealish,20,175,68,England,Aston Villa,72,81,Right,1,3,4,Medium/Medium,Lean,,SUB,,2012-03-01,,75.0,56.0,76.0,31.0,50.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",66,58,36,79,59,78,70,59,65,76,76,75,78,56+4,80,53,34,68,46,48,43,37,69,73,58,75,27,30,30,11,6,11,10,13,5.13
315,N. Aké,Nathan Aké,21,180,75,Netherlands,Bournemouth,72,81,Left,1,3,2,Medium/Medium,Lean,,SUB,,2012-07-01,,78.0,49.0,66.0,71.0,73.0,,,,,,,,61,41,67,75,52,63,63,59,70,69,77,79-1,66,73,63,63,77,74,76,56,64,71,42,50,48,64,68,74,71,10,7,7,16,10,5.415
316,H. Maguire,Harry Maguire,23,188,79,England,Hull City,72,80,Right,1,3,2,Medium/Medium,Normal,,SUB,,2014-07-29,,47.0,35.0,51.0,71.0,81.0,,,,,,,Injury Free,39,30,73,65,27,50,29,46,64,56,40+4,53-1,35-1,55,59,52,70,72,88+2,29,75+8,67,46,45,40,58,70+2,74+1,69,14,16,9,14,9,2.85
317,R. Fraser,Ryan Fraser,22,163,62,Scotland,Bournemouth,72,80,Right,1,4,3,High/Medium,Normal,#Acrobat,SUB,,2013-01-01,,90.0,63.0,75.0,42.0,56.0,,,,,,,"Diver, Flair, Speed Dribbler (CPU AI Only)",69-3,64,25,68,43,75-2,70,67,52,70,88,91,92,62,92,60,61,73,44,68,65,35,67,67,56,68,53,43,37,15,14,15,7,10,0.57
318,F. Grillitsch,Florian Grillitsch,20,187,74,Austria,SV Werder Bremen,72,80,Right,2,3,2,Medium/Low,Lean,,LDM,,2013-07-01,,68.0,56.0,73.0,46.0,59.0,,,,,,,,68+2,56,58+5,77+1,48,73+3,47,68+3,73+3,76+2,67+12,69+14,68+1,73+4,64+1,64+2,53-1,68+1,59+1,49+1,49-1,66+17,68+2,75+2,50,74,33+5,46+8,28+5,13,12,7,14,7,3.04
319,J. King,Joshua King,24,180,74,Norway,Bournemouth,72,77,Right,1,2,3,Medium/Medium,Lean,#Speedster,LM,,2015-07-01,ST,90.0,68.0,74.0,30.0,62.0,,,,,,,"Injury Prone, Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only)",63,71+6,63+10,66-3,64-3,76,69,42,47,71+2,88,92,78+2,69,71,74,72+6,70,64+7,58,46+10,36,70+10,56,62,60,22,27,19,12,9,11,12,7,3.42
320,W. Weghorst,Wout Weghorst,23,197,84,Netherlands,AZ Alkmaar,72,76,Right,1,2,2,High/High,Stocky,#Aerial Threat,SUB,,2016-07-06,,55.0,70.0,63.0,32.0,81.0,,,,,,,"Selfish, Power Header, Target Forward",30,74-2,83+1,60+6,63,60+1,36,37,31,73+7,46+14,63+24,55+1,64,51+1,77+4,77+5,80+4,85,57,71+3,34,76-2,52,55,59,23,23,26,11,9,14,16,12,1.715
321,L. Cook,Lewis Cook,19,174,66,England,Bournemouth,71,85,Right,1,4,3,Medium/High,Lean,,SUB,,2016-07-08,,76.0,56.0,76.0,63.0,70.0,,,,,,,"Dives Into Tackles (CPU AI Only), Technical Dribbler (CPU AI Only)",57,56,47,75,44,75,48,57,68,76,79,74,79-2,69+1,82,60,60,79+2,63,57,79,66,55+2,66+1,45,70,61,66,65,6,15,12,15,13,5.13
322,D. Sánchez,Davinson Sánchez,20,187,83,Colombia,Ajax,71,83,Right,1,3,2,Medium/High,Normal,,RCB,,2016-07-28,,72.0,33.0,49.0,69.0,78.0,,,,,,,,36,22,72,64,28,40,22,27,62,57,68,76,63,66,55,64,74,69,85,26,74,60,31,44,44,56,69,74,70,9,7,10,6,15,2.451
323,L. Pellegrini,Lorenzo Pellegrini,20,186,77,Italy,Sassuolo,71,83,Right,1,3,2,Medium/Medium,Normal,,SUB,,2015-07-01,,67.0,58.0,71.0,54.0,66.0,,,,,,,,57+8,52,50+1,78+4,55+9,69+7,64+6,38,75+4,77+9,66+8,68+1,64+7,69+5,64+2,64+5,62+3,66,69,66+2,57+3,50+4,61+4,67+6,49,65,50,62+3,57,12,7,10,13,11,1.995
324,S. Sensi,Stefano Sensi,20,168,62,Italy,Sassuolo,71,83,Right,1,4,3,Medium/Medium,Normal,,SUB,,2016-01-13,,66.0,55.0,75.0,63.0,66.0,,,,,,,"Dives Into Tackles (CPU AI Only), Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",64,44,30,74,45,76+1,75,75,75,75,69,64,70,65+2,87,61,54,74,64,68+1,66,67,63,79,74,74,60,72,69,10,6,8,11,13,4.56
325,Mariano,Mariano Díaz,22,179,74,Dominican Republic,Real Madrid,71,80,Right,1,3,3,Medium/Medium,Normal,,SUB,,2016-07-01,,77.0,73.0,66.0,32.0,69.0,,,,,,,"Power Free-Kick, Beat Offside Trap, Chip Shot (CPU AI Only)",45+10,70+1,69-8,57+7,66+12,63+5,77+40,72+40,32,64+7,78+19,77-2,80+3,64+9,72+5,81+4,91,67,71+7,73+16,60,21,71+16,58,68,55,30,31,28,12,14,6,8,15,2.28
326,B. Pavard,Benjamin Pavard,20,182,67,France,VfB Stuttgart,71,80,Right,1,3,2,Medium/Medium,Lean,,SUB,,2016-08-30,,72.0,43.0,65.0,72.0,62.0,,,,,,,,68+1,37+4,65,68+1,43+9,63+2,49,45,63+6,68+2,70+7,73+7,69+8,65,68-5,60,58+3,67+10,58,36+2,69,73+3,54+12,60+10,48,59,74+1,72,70,9,7,15,7,15,1.7480000000000002
327,L. Torreira,Lucas Torreira,20,168,64,Uruguay,Sampdoria,71,79,Right,1,3,3,Medium/Medium,Normal,,CM,,2015-07-01,,77.0,52.0,75.0,57.0,68.0,,,,,,,,51+13,50+3,32,75+6,50,71+2,53,32,72+7,76+5,79+2,75+4,85,65+10,93+2,62+13,31,79+4,64+11,47,71,65+6,65+20,69,48,69,55,60+3,66+9,5,5,13,7,9,1.71
328,D. Djené,Djené,24,176,71,Togo,Sint-Truidense VV,71,74,Right,1,3,2,Low/Medium,Normal,,RB,,2016-07-01,,81.0,38.0,55.0,71.0,78.0,,,,,,,"Long Throw-in, Injury Free, Dives Into Tackles (CPU AI Only)",61+6,29,62+6,48-3,22,44,51,48+20,55+3,59+12,82,81,78,67+18,73,70+2,83-1,81,73+2,27,83+11,69+7,49,39,41,53,71+4,73+8,76+4,7,15,7,10,10,0.741
329,D. van de Beek,Donny van de Beek,19,181,76,Netherlands,Ajax,70,83,Right,1,4,2,Medium/Medium,Normal,,SUB,,2013-12-27,,58.0,65.0,70.0,54.0,68.0,,,,,,,Chip Shot (CPU AI Only),59,65,59,74+1,59,69,64,62,64,75,54-4,62-3,66,67+1,58,70,64,68+3,70+1,62,63,58,65,72-1,55,64,48+3,59+2,44,7,12,8,10,14,1.425
330,M. Ødegaard,Martin Ødegaard,17,175,66,Norway,Real Madrid,70,83,Left,1,4,4,High/Medium,Lean,,RES,,2015-04-29,SUB,69.0,51.0,79.0,32.0,35.0,,,,,,,"Flair, Playmaker (CPU AI Only)",52,55,36,71,48,83,58,54,59,76,78-1,62-3,79-2,52,76-1,38,50-2,35-8,34-5,52,32,48,61,70,59,55,18,31,42,14,15,15,8,10,2.565
331,A. Iwobi,Alex Iwobi,20,180,75,Nigeria,Arsenal,70,82,Right,1,3,3,Medium/Medium,Normal,,SUB,,2013-07-01,,77.0,59.0,76.0,28.0,64.0,,,,,,,Flair,52,63,42,69,48,76,50,40,52,78,78,77,77,71,76,60,50,64,73,48,46,24,68,66,56,59,29,26,23,14,7,12,14,11,4.94
332,D. Gray,Demarai Gray,20,179,66,England,Leicester City,70,82,Right,1,2,3,Medium/Medium,Lean,#Acrobat,SUB,,2016-01-04,,89.0,64.0,78.0,23.0,52.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair, Technical Dribbler (CPU AI Only)",62,65,31,59+5,50,78,59,42,56,75,91,88,90,59+1,82,67,55,71,50,63,33,23,57,57,58,64,21,22,20,6,11,11,13,10,6.84
333,F. Kessié,Franck Kessié,19,183,76,Ivory Coast,Atalanta,70,80,Right,1,4,2,Medium/Medium,Normal,,LCM,,2015-08-31,LDM,67.0,58.0,70.0,70.0,73.0,,,,,,,,64,55,68+1,72+2,38,70+2,55,45,69+2,72+2,69,66,67,65+2,71,69+2,79,71,73+3,60,73+3,69,67,66,40,67,67+2,73+3,69+1,9,11,12,12,10,6.555
334,A. Rebić,Ante Rebic,22,185,78,Croatia,Eintracht Frankfurt,70,75,Right,1,2,3,Medium/Medium,Normal,,SUB,Fiorentina,,,76.0,68.0,71.0,23.0,66.0,,,,,,,,56,69,68,66,55,72,51,48,48,72,75+1,76,68,66,58,71,66,73+1,69,66,52,20,68,58,63,58,16,20,15,13,15,12,13,14,1.085
335,T. Abraham,Tammy Abraham,18,190,82,England,Bristol City,69,85,Right,1,3,2,Medium/Medium,Lean,,ST,,2014-10-01,,78.0,67.0,61.0,26.0,65.0,,,,,,,Beat Offside Trap,37,70+5,73,61+4,44,60+3,47,42,41,64+6,79+3,77+3,63,56+3,58+6,69,72+4,65+11,74+12,61,41,22,71+9,51,72-4,57,19,22,15,12,7,8,13,13,1.14
336,S. Bergwijn,Steven Bergwijn,18,175,72,Netherlands,PSV,69,84,Right,1,2,4,Medium/Medium,Normal,,SUB,,2014-07-01,,84.0,65.0,75.0,27.0,58.0,,,,,,,Flair,57+6,65+5,55,64+1,62,76+1,70,57,52,74+5,83+1,84+2,78,64+10,83,72,70,62+17,61-4,63,44,21,59+2,63+1,59,51,24,25,26,11,14,12,14,13,1.425
337,C. Pulisic,Christian Pulisic,17,173,69,United States,Borussia Dortmund,69,84,Right,1,4,3,Medium/Medium,Lean,,SUB,,2016-01-05,SUB,82.0,58.0,76.0,29.0,44.0,,,,,,,"Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only), Backs Into Player",58+6,62+6,39,66+3,53+4,77+3,59,58,56,74+1,86+2,79+2,84+6,63+7,79+4,60+2,83,66+1,33,48+4,36+5,30,62+7,55+2,49+7,51,28,25,27,8,12,13,16,14,2.47
338,C. Söyüncü,Caglar Söyüncü,20,187,84,Turkey,SC Freiburg,69,83,Right,1,3,2,Medium/Medium,Normal,,SUB,,2016-07-01,,66.0,43.0,58.0,67.0,73.0,,,,,,,,51,37,69,63,48,56,39,37,61,59,63,68,64,68,58,63,75,67,79,33,67,66,42,44,52,60,65,69,64,6,7,7,7,7,1.855
339,J. Gomez,Joe Gomez,19,185,77,England,Liverpool,69,81,Right,1,3,2,Medium/Medium,Lean,,SUB,,2015-06-20,,79.0,30.0,65.0,69.0,71.0,,,,,,,,57,26,69,65,24,65,41,29,53,65,79,79-1,64,65,70,41,64,67,76,26,63,62,51,39,26,63,69,71,72,8,13,14,7,7,3.99
340,M. Caldara,Mattia Caldara,22,187,80,Italy,Atalanta,69,79,Right,1,3,2,Low/Medium,Normal,,RES,,2012-08-01,,64.0,20.0,48.0,71.0,67.0,,,,,,,Avoids Using Weaker Foot,31,13,66,48,16,36,20,24,46,56,61,66,60,65,70,37,65,60,70-1,19,69,69,16,22,30,65,72,74,72,14,9,6,9,5,1.14
341,A. Diallo,Abdou Diallo,20,186,74,France,AS Monaco,69,79,Left,1,3,2,Medium/Medium,Lean,,RES,,2014-03-28,,68.0,32.0,50.0,69.0,70.0,,,,,,,Long Passer (CPU AI Only),42,30,68+7,59,37,47,41,32,67,50,67,69,46,64+5,64,42,76,72,68,24,72,65+8,30,43+10,41,53,67,73,70,12,7,7,7,8,1.2173
342,Marc Roca,Marc Roca,19,184,74,Spain,RCD Espanyol,69,79,Left,1,3,2,Medium/Medium,Lean,,SUB,,2015-07-01,,58.0,53.0,67.0,49.0,58.0,,,,,,,,61,55,42,76,43,65,66,52,75,72,57,59,66,63,60,43,56,63,58,61,53,58,60,72,55,55,41,54,46,12,11,11,10,8,0.7125
343,A. Cragno,Alessio Cragno,22,184,78,Italy,Benevento,69,78,Right,1,2,1,Medium/Medium,Lean,,GK,Cagliari,,,,,,,,77.0,65.0,51.0,76.0,39.0,61.0,,15,12,12,26,13,13,11,12,25,21,41,37,35,59,43,19,74,43,55,17,33,19,15,42,31,59,16,11,12,77,65+2,51,61,76-5,2.45
344,Emerson,Emerson,21,176,63,Brazil,Roma,69,77,Left,1,3,2,High/Medium,Lean,,SUB,,2015-08-25,,79.0,47.0,72.0,64.0,63.0,,,,,,,,69,43,59,65,44,71,51,47,59,72,79,79,79,65,74,56,68,79,54,41,63,61,59,41,55,51,64,67,68,8,15,8,7,14,0.7979999999999999
345,A. Onana,André Onana,20,187,91,Cameroon,Ajax,69,77,Right,1,3,1,Medium/Medium,Normal,,SUB,,2015-01-14,SUB,,,,,,74.0,63.0,63.0,73.0,54.0,62.0,,15,12,20,33,13,26,30,17,26,23,52,55,66,68+4,33,21,72,22,38,17,23,15,11,57,27,33,16,18,14,74,63-1,63-2,62,73-1,0.76
346,C. Kouakou,Christian Kouamé,25,182,72,Ivory Coast,Nîmes Olympique,69,73,Right,1,2,3,High/Medium,Lean,,SUB,Stade Malherbe Caen,,,87.0,67.0,71.0,29.0,69.0,,,,,,,,63,70,59,60,61,71,45,45,33,69,84,90,85,62,63,63,83,72,75,65,46,41,66,51,65,53,23,19,20,8,13,13,14,11,0.228
347,C. Kouamé,Christian Kouamé,18,185,70,Ivory Coast,Cittadella,56,71,Right,1,4,2,High/Low,Lean,,SUB,,2016-06-30,,70.0,53.0,57.0,20.0,49.0,,,,,,,,30,58,51,50,38,58,40,30,31,54,70,70,58,50,61,49,62,58,50,51,31,15,60,49,35,52,15,20,12,15,13,6,7,14,0.228
348,J. Maddison,James Maddison,19,179,73,England,Aberdeen,68,83,Right,1,3,3,High/Medium,Lean,,CAM,Norwich City,,,76.0,65.0,72.0,25.0,44.0,,,,,,,"Diver, Finesse Shot",59,67,30,65,60,72,71,70,64,67,78-2,74,87,57,79,60,56,58,31,65,56,29,61,67+2,71,72,16,28,25,11,14,14,12,14,1.71
349,D. James,James Maddison,18,180,76,England,Swansea City,58,72,Left,1,3,3,High/Medium,Lean,,RES,,2016-01-10,,71.0,56.0,62.0,27.0,51.0,,,,,,,,56,58,44,54,50,62,48,44,43,59,70,72,75,42,71,71,53,51,56,40,39,21,52,54,55,49,25,27,31,7,6,11,15,9,1.71
350,C. Ünder,Cengiz Ünder,18,173,66,Turkey,Medipol Başakşehir FK,68,83,Left,1,3,3,High/Medium,Lean,,RES,,2016-06-15,,77.0,61.0,68.0,32.0,56.0,,,,,,,Technical Dribbler (CPU AI Only),57,66,58,68,53,67,54,45,63,66,76,77,73,71,72,67,53,74,58,44,27,29,66,64,64,61,24,33,30,9,13,7,9,8,1.995
351,R. Loftus-Cheek,Ruben Loftus-Cheek,20,191,83,England,Chelsea,68,82,Right,1,4,2,Medium/Medium,Normal,,SUB,,2013-06-03,,70.0,54.0,67.0,64.0,68.0,,,,,,,,36,61,57+7,75+3,31,68+2,31,31,65,70,69,70,58,55,71,51,60,76,71,47,52,62,68,67,45,71,64,67,61,11,7,12,15,13,5.7
352,D. Zakaria,Denis Zakaria,19,191,76,Switzerland,BSC Young Boys,68,82,Right,1,4,2,Medium/Medium,Lean,,RCM,,2015-07-01,SUB,70.0,37.0,66.0,67.0,78.0,,,,,,,Team Player,52+10,28,58+8,73+6,28,64+10,35,41,68+8,71+4,64,75,64,64+6,62,55+5,64+3,77+3,80+4,36+7,79+2,74+10,54,68+10,39,57,66+8,69+17,61+4,12,12,7,13,11,4.1325
353,Rodri,Rodri,20,190,85,Spain,Villarreal CF,68,81,Right,1,3,3,Medium/Medium,Lean,,RES,,2015-07-01,,56.0,50.0,55.0,63.0,62.0,,,,,,,Long Passer (CPU AI Only),35,48,44,71,38,44,56,54,77,70,55-6,57-5,59,58,64-1,61,61-1,58-1,65-1,45,61,70,53,64,46,69,57,72,62,10,10,7,14,8,0.57
354,B. Chilwell,Ben Chilwell,19,178,71,England,Leicester City,68,80,Left,1,3,2,High/Medium,Normal,,RES,,2015-08-26,,78.0,39.0,67.0,65.0,60.0,,,,,,,Speed Dribbler (CPU AI Only),66+4,38+9,55,65+8,39+11,69,60+3,46+12,59+6,65+3,79,77,69+3,62+8,63+2,37+1,71,67+6,56,35+2,59,61+2,65+13,65+5,50+7,65,65+2,69,69+1,10,7,14,7,10,1.995
355,T. Alexander-Arnold,Trent Alexander-Arnold,17,175,69,England,Liverpool,68,80,Right,1,3,2,Medium/Medium,Lean,,RES,,2015-10-07,,82.0,56.0,65.0,60.0,65.0,,,,,,,,62,58,58,76,41,65,52,48,67,60,83,82,74,60,75,62,66,79,57,46,67,57,62,63,55,61,60,61,63,14,15,14,6,7,
356,M. Škriniar,Milan Skriniar,21,187,80,Slovakia,Sampdoria,68,77,Right,1,4,2,Medium/High,Normal,,SUB,,2015-01-29,,65.0,43.0,48.0,69.0,67.0,,,,,,,,43,41,67+2,62,45,42,38,39,61,56,65,65,43,58+3,53,54,67,64,69,35,65+8,65+2,36,41,58-10,52,68+5,71,72,10,13,12,8,12,0.912
357,J. Andersen,Joachim Andersen,20,190,89,Denmark,FC Twente,68,75,Right,1,3,2,Medium/High,Normal,,RCB,,2013-08-08,,69.0,44.0,55.0,67.0,71.0,,,,,,,Long Passer (CPU AI Only),36,46,62,62,33,53,40,36,67,55,68,69,54-6,69,58,47,80,61,80+7,44,58,70,28,53,44,65,65-1,68,67,13,7,9,15,14,1.026
358,R. Freuler,Remo Freuler,24,181,77,Switzerland,Atalanta,68,73,Right,1,3,3,Medium/Medium,Normal,,SUB,,2016-01-20,,69.0,63.0,63.0,54.0,67.0,,,,,,,Long Shot Taker (CPU AI Only),69,63,39,69,43,59,49,70,68,65,69-3,69,72,69,61,69,58,79,66,61,57,61,74,72,61,52,56,54,50-4,12,8,9,14,13,2.28
359,L. Tousart,Lucas Tousart,19,185,83,France,Olympique Lyonnais,67,83,Right,1,3,2,Medium/High,Stocky,,SUB,,2015-08-31,,65.0,50.0,65.0,66.0,76.0,,,,,,,,54+3,39,66,72+5,33,65+3,34,45,70+8,67+1,68,62,59,60,64,72+22,60,72,82,61+8,69+4,70+8,45+6,65,46,62,62,68,60,11,15,16,10,15,2.28
360,R. Bentancur,Rodrigo Bentancur,19,178,73,Uruguay,Boca Juniors,67,82,Right,1,3,3,Medium/Medium,Lean,,LCM,,2015-01-03,,65.0,53.0,66.0,55.0,66.0,,,,,,,,56,45,60-4,70+3,42,68+1,44,49,66+3,65+2,64+1,65+1,64,62+4,68,63,70-4,84+11,62,61,51,55,57,71+3,50,57,49,59,51,8,7,14,14,12,6.155
361,Carlos Soler,Carlos Soler,19,183,72,Spain,Valencia CF,67,82,Right,1,3,3,Medium/Medium,Normal,,SUB,,2015-07-01,,58.0,54.0,64.0,51.0,55.0,,,,,,,Playmaker (CPU AI Only),70,49,46,74,37,63,64,61,73,72,61,55,55,53,53,62,38,60,55,57,55,57,60,69,60,41,44,57,48,6,14,7,13,11,0.3705
362,J. Ikoné,Jonathan Ikoné,18,177,70,France,Paris Saint-Germain,67,82,Left,1,4,3,High/Medium,Normal,,RES,,2016-06-11,,85.0,62.0,72.0,30.0,55.0,,,,,,,"Beat Offside Trap, Technical Dribbler (CPU AI Only)",53,61,39,53,49,74,55,43,37,67,87,84,80,65,75,72,41,48,55,53,65,25,72,52,65,60,21,36,36,9,8,13,8,14,0.285
363,A. Meret,Alex Meret,19,190,82,Italy,SPAL,67,81,Right,1,2,1,Medium/Medium,Lean,,GK,Udinese,,,,,,,,69.0,60.0,50.0,73.0,45.0,64.0,,15,17,19,29,20,16,20,21,22,22,41,48,37,66+1,48,21,68,29,65,21,22,22,20,21,21,25,14,21,12,69-1,60+1,50-1,64+2,73-1,0.988
364,Zubeldia,Igor Zubeldia,19,185,75,Spain,Real Sociedad,67,81,Right,1,3,2,Medium/Medium,Normal,,RES,,2015-07-01,,54.0,49.0,58.0,60.0,66.0,,,,,,,,57+19,39,42,73+10,47+30,54+14,62+30,59+17,76+10,67+11,55-5,54-3,53-2,69,48-13,58+20,68+10,63+3,66+3,62+20,70+16,71+6,48,63+4,51+10,45,52,68+4,56-1,6,8,9,10,13,0.39899999999999997
365,M. Maignan,Mike Maignan,20,187,80,France,LOSC Lille,67,77,Right,1,3,1,Medium/Medium,Normal,,SUB,,2015-08-18,,,,,,,69.0,65.0,63.0,69.0,43.0,65.0,,18,13,17,33,16,22,14,16,19,24,44,43,39+6,64,55,19,68,24,72,20,17,24,14,42,15,27,17,12,19,69,65,63,65,69,1.026
366,Joelinton,Joelinton,19,187,78,Brazil,SK Rapid Wien,67,77,Right,1,4,2,High/Medium,Lean,,ST,TSG 1899 Hoffenheim,,,67.0,63.0,69.0,39.0,71.0,,,,,,,Target Forward,34,69+5,71+5,64+3,52,73+12,47,38,56,66+3,67+9,67+12,66+7,54+1,63,63+2,66,61,79+14,53,63+4,31,61,53,64,56,36,38,36,9,13,8,13,13,1.43
367,N. Pépé,Nicolas Pépé,21,178,68,Ivory Coast,Angers SCO,67,74,Left,1,3,4,High/Medium,Lean,,SUB,,2014-11-14,,82.0,50.0,79.0,19.0,49.0,,,,,,,"Selfish, Finesse Shot, Technical Dribbler (CPU AI Only)",46,48,37,49,39,81,64,58,41,76,85,79,89,74,70,57,59,54,53,46,30,25,73,44,49,54,19,11,13,11,14,11,6,8,0.342
368,K. Tierney,Kieran Tierney,19,178,70,Scotland,Celtic,66,81,Left,1,2,2,Medium/Medium,Normal,,LB,,2013-07-01,,71.0,28.0,62.0,65.0,61.0,,,,,,,"Early Crosser, Long Passer (CPU AI Only)",63+4,23,52,59+2,26,62+2,53,32,50+2,62+2,71,71,56,62+2,72,30,62,70+2,57,29,60+2,66+1,50,32,35,54,67+2,64+1,68,13,16,8,12,13,
369,S. Berge,Sander Berge,18,190,88,Norway,Vålerenga Fotball,66,80,Right,1,2,2,Medium/High,Normal,,LCM,,2015-02-09,,76.0,47.0,66.0,60.0,76.0,,,,,,,,49,38,61,70,48,66,51,42,67,68,78,74,64,61,65,62,63,75,82,51,66,64,59,64,46,71,51,67,55,14,9,10,8,10,0.912
370,F. de Jong,Frenkie de Jong,19,178,68,Netherlands,Ajax,66,80,Right,1,3,3,Medium/Low,Lean,,RES,,2015-08-25,,62.0,51.0,70.0,47.0,51.0,,,,,,,Playmaker (CPU AI Only),55,46,40,72+2,50,68,69,56,65,73+1,64-1,61-3,72,61,74,59,69,57,51,52,41,40,59,72+2,45,66,45,56,48,7,13,10,10,9,0.608
371,J. Bamba,Jonathan Bamba,20,175,72,France,Sint-Truidense VV,66,76,Right,1,3,3,High/Medium,Stocky,,SUB,AS Saint-Étienne,,,82.0,66.0,70.0,37.0,53.0,,,,,,,Speed Dribbler (CPU AI Only),59,64,50,63,67,70,42,40,57,70,83,81,75,58,79,73,61,60,43,68,69,28,55,59,53,45,40,37,35,15,14,15,8,9,0.684
372,A. Petagna,Andrea Petagna,21,188,85,Italy,Atalanta,66,75,Left,1,2,2,Medium/Medium,Normal,#Strength,SUB,,2016-01-28,,62.0,61.0,60.0,20.0,75.0,,,,,,,"Avoids Using Weaker Foot, Power Header, Outside Foot Shot, Target Forward",42,65,68,60,59,57,46,30,38,68,60,64,56,56,58,72,68,68,90,38,50,15,63,35,65,55,15,14,15,3,3,3,5,3,0.912
