,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2019
330,L. Pellegrini,Lorenzo Pellegrini,23,186,77,Italy,Roma,79,87,Right,2,3,3,High/Medium,Normal,,RDM,,2017-07-01,SUB,74.0,68.0,76.0,72.0,69.0,,,,,,,,74,60,71,84,69,77,70,69,80,80,75,74,68,73,70,76,66,74,66,74,71,70,75,80,67,79,70,74,72,12,7,10,13,11,42.75
331,F. Chiesa,Federico Chiesa,21,175,70,Italy,Fiorentina,79,87,Right,2,4,4,High/High,Lean,,RW,,2016-07-01,SUB,85.0,74.0,83.0,44.0,64.0,,,,,,,"Diver, Argues with Officials, Early Crosser",72,70,50,76,68,84,74,48,60,81,87,84,86,78,77,81,54,76,60,78,62,30,76,73,62,76,65,34,34,6,7,8,9,7,68.4
332,T. Kehrer,Thilo Kehrer,22,186,76,Germany,Paris Saint-Germain,79,86,Right,1,5,3,Medium/High,Normal,,RB,,2018-08-16,RB,74.0,44.0,67.0,78.0,76.0,,,,,,,Injury Prone,64,37,76,75,32,65,54,38,66,69,73,75,69,76,65,65,81,77,72,40,85,77,53,59,41,78,75,81,83,9,9,14,10,12,39.9
333,C. Pulisic,Christian Pulisic,20,177,69,United States,Chelsea,79,86,Right,3,4,4,Medium/Medium,Lean,#Speedster,LW,,2019-01-02,LCM,90.0,68.0,84.0,36.0,58.0,,,,,,,"Power Free-Kick, Early Crosser, Crowd Favourite",69,68,40,75,70,85,69,58,59,83,93,87,87,77,86,77,78,77,51,58,45,33,73,74,61,69,38,32,47,8,12,13,16,14,68.4
334,F. Kessié,Franck Kessié,22,183,76,Ivory Coast,Milan,79,86,Right,2,4,3,High/High,Normal,#Engine,RCM,,2019-07-01,RCM,72.0,72.0,77.0,78.0,88.0,,,,,,,Diver,66,64,68,79,60,78,58,48,75,79,69,74,68,78,79,84,79,95,87,76,86,80,76,71,82,76,80,78,74,9,11,12,12,10,35.91
335,A. Hakimi,Achraf Hakimi,20,181,73,Morocco,Borussia Dortmund,79,86,Right,1,2,3,High/Low,Lean,#Speedster,SUB,Real Madrid,,,92.0,62.0,80.0,74.0,74.0,,,,,,,"Injury Prone, Early Crosser",76,59,64,79,48,83,65,55,68,79,90,93,75,77,75,75,70,84,73,62,67,76,71,63,46,72,74,77,71,10,8,14,6,8,34.2
336,Marc Roca,Marc Roca,22,184,74,Spain,RCD Espanyol,79,86,Left,1,3,3,Medium/High,Lean,,RCM,,2015-07-01,,61.0,62.0,73.0,73.0,68.0,,,,,,,Leadership,66,59,42,83,44,72,66,52,84,79,59,62,67,77,63,66,57,73,66,69,69,77,60,80,55,74,78,76,74,12,11,11,10,8,28.5
337,D. Zagadou,Dan-Axel Zagadou,20,196,90,France,Borussia Dortmund,79,86,Left,1,3,2,Medium/High,Stocky,"#Aerial Threat, #Strength",SUB,,2017-07-01,,62.0,34.0,50.0,80.0,80.0,,,,,,,Long Passer (CPU AI Only),46,26,79,75,25,50,37,25,68,51,52,71,39,72,34,66,61,64,92,25,75,77,31,59,30,78,76,86,80,9,13,5,14,14,33.06
338,R. Loftus-Cheek,Ruben Loftus-Cheek,23,191,88,England,Chelsea,79,85,Right,1,3,4,High/Medium,Normal,,SUB,,2013-06-03,SUB,70.0,67.0,81.0,62.0,79.0,,,,,,,"Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",62,66,58,84,54,84,60,57,81,81,66,74,73,70,68,76,59,75,83,68,79,59,79,80,45,80,59,67,61,11,7,12,15,13,31.35
339,S. Lobotka,Stanislav Lobotka,24,170,64,Slovakia,RC Celta,79,85,Right,1,4,4,Medium/High,Normal,,RDM,,2017-07-15,,64.0,63.0,78.0,70.0,66.0,,,,,,,,68,64,45,84,43,77,68,55,77,82,66,63,76,74,81,62,79,85,59,68,57,74,67,76,56,74,69,76,68,10,7,16,13,14,28.5
340,L. Klostermann,Lukas Klostermann,23,189,83,Germany,RB Leipzig,79,85,Right,1,3,2,Medium/Medium,Normal,,RWB,,2014-08-22,SUB,85.0,50.0,71.0,79.0,75.0,,,,,,,Early Crosser,68,59,74,75,36,70,37,22,59,75,79,90,63,75,60,53,82,81,75,31,68,78,70,55,26,67,80,80,79,8,12,10,7,7,29.64
341,A. Diallo,Abdou Diallo,23,186,79,France,Paris Saint-Germain,79,85,Left,2,3,3,High/Medium,Lean,,SUB,,2019-07-16,,77.0,37.0,76.0,78.0,76.0,,,,,,,"Leadership, Crowd Favourite",69,38,79,77,39,75,47,32,78,77,78,76,75,78,72,43,82,76,76,24,76,77,59,69,41,82,75,80,81,12,7,7,7,8,39.9
342,B. Pavard,Benjamin Pavard,23,186,76,France,FC Bayern München,79,85,Right,1,3,3,Medium/Medium,Lean,,SUB,,2019-07-01,RB,69.0,47.0,70.0,81.0,74.0,,,,,,,,70,37,73,78,57,66,58,51,79,76,68,69,67,77,65,65,86,75,75,48,69,84,54,66,51,77,82,79,81,9,7,15,7,15,37.05
343,M. Rashica,Milot Rashica,23,177,73,Kosovo,SV Werder Bremen,79,85,Right,1,4,3,High/Medium,Lean,"#Speedster, #Acrobat",LW,,2018-01-31,,90.0,78.0,83.0,44.0,63.0,,,,,,,"Long Throw-in, Argues with Officials, Early Crosser",73,78,52,74,76,84,74,68,67,80,93,87,90,78,77,84,47,74,58,77,67,39,75,68,65,74,55,37,34,7,14,7,14,6,15.39
344,B. Chilwell,Ben Chilwell,22,178,77,England,Leicester City,79,85,Left,1,3,3,High/High,Normal,#Engine,LB,,2015-08-26,SUB,78.0,49.0,77.0,76.0,75.0,,,,,,,Early Crosser,77,43,68,73,42,78,65,66,69,79,79,78,70,76,72,69,81,87,68,38,74,76,68,64,52,73,76,78,81,10,7,14,7,10,39.9
345,Wesley,Wesley,22,191,94,Brazil,Aston Villa,79,85,Right,1,3,3,High/High,Stocky,#Strength,ST,,2019-07-01,,77.0,76.0,73.0,38.0,88.0,,,,,,,,58,74,75,76,74,75,57,49,68,80,69,83,53,74,45,84,70,81,95,73,83,37,78,71,69,78,35,37,15,12,13,14,8,6,21.66
346,N. Stark,Niklas Stark,24,190,88,Germany,Hertha BSC,79,84,Right,1,3,2,Medium/Medium,Normal,,RCB,,2015-08-24,SUB,78.0,53.0,67.0,80.0,75.0,,,,,,,,54,50,82,76,48,65,43,35,67,70,76,79,65,74,64,63,66,70,79,55,74,79,52,71,39,69,79,82,77,7,15,10,15,13,22.8
347,A. Iwobi,Alex Iwobi,23,185,75,Nigeria,Everton,79,84,Right,1,3,4,High/Medium,Normal,,SUB,,2019-08-08,,80.0,64.0,83.0,28.0,68.0,,,,,,,"Selfish, Early Crosser, Crowd Favourite",69,66,42,81,51,84,68,40,66,84,78,81,78,75,75,70,47,74,72,54,54,24,76,81,59,72,30,26,23,14,7,12,14,11,32.49
348,J. Gbamin,Jean-Philippe Gbamin,23,186,83,Ivory Coast,Everton,79,84,Right,1,3,3,Medium/High,Normal,,RDM,,2019-08-02,SUB,80.0,57.0,74.0,78.0,83.0,,,,,,,Argues with Officials,69,40,71,78,53,75,62,60,74,77,74,85,67,76,65,82,77,83,83,71,85,79,65,72,40,72,79,80,71,11,13,8,14,10,31.92
349,J. Maddison,James Maddison,22,175,73,England,Leicester City,79,84,Right,1,4,4,High/Medium,Lean,,LW,,2018-06-20,,75.0,72.0,79.0,39.0,57.0,,,,,,,"Selfish, Argues with Officials, Finesse Shot",81,69,30,83,69,78,79,82,77,82,76,74,84,69,78,79,54,74,49,73,56,45,75,84,74,78,37,40,34,11,14,14,12,14,48.45
350,D. James,James Maddison,21,170,76,Wales,Manchester United,72,84,Right,1,4,3,High/Medium,Normal,#Speedster,SUB,,2019-06-12,SUB,94.0,61.0,73.0,27.0,57.0,,,,,,,Early Crosser,68,62,44,68,50,73,61,54,50,69,94,94,84,68,80,71,53,77,55,54,39,21,65,63,55,66,23,27,31,7,6,11,15,9,48.45
351,André Silva,André Silva,23,185,79,Portugal,Milan,79,84,Right,2,3,4,Medium/Medium,Normal,,RES,,2017-07-01,,77.0,75.0,78.0,43.0,75.0,,,,,,,,59,80,77,69,79,77,69,33,58,80,76,77,76,81,72,76,83,76,73,60,76,55,84,68,80,75,28,40,35,14,13,7,11,8,25.08
352,Richarlison,Richarlison,22,181,71,Brazil,Everton,79,84,Right,1,5,4,High/Medium,Normal,,RM,,2018-07-24,,84.0,77.0,81.0,45.0,79.0,,,,,,,"Injury Free, Selfish, Crowd Favourite",72,81,77,76,70,84,74,65,60,80,82,86,78,79,72,82,80,79,77,67,82,35,81,74,73,80,46,44,36,12,7,8,11,13,57.0
353,S. Nakajima,Shoya Nakajima,24,164,64,Japan,FC Porto,79,84,Right,1,4,4,High/Low,Normal,"#Speedster, #Acrobat",SUB,,2019-07-05,,90.0,73.0,83.0,37.0,50.0,,,,,,,"Beat Offside Trap, Selfish, Early Crosser, Crowd Favourite",66,72,40,75,76,83,79,64,68,78,93,87,94,83,94,76,70,75,33,71,55,43,75,77,67,81,28,41,36,7,10,10,8,6,24.51
354,E. Dier,Eric Dier,25,190,90,England,Tottenham Hotspur,79,83,Right,2,3,2,Medium/High,Normal,#Strength,SUB,,2014-08-02,CDM,54.0,63.0,64.0,80.0,84.0,,,,,,,"Injury Prone, Long Passer (CPU AI Only)",67,52,81,76,51,65,60,74,77,70,52,55,52,77,38,82,78,65,92,72,91,79,53,64,70,77,80,81,82,11,14,6,13,9,39.9
355,Jonny,Jonny Otto,25,170,70,Spain,Wolverhampton Wanderers,79,83,Right,2,3,4,High/High,Normal,,LWB,,2019-01-31,,77.0,52.0,76.0,78.0,70.0,,,,,,,,77,48,70,75,44,75,64,54,61,77,76,78,72,75,79,68,76,81,59,47,82,79,65,66,46,73,77,79,80,7,10,12,10,6,21.66
356,M. Sanson,Morgan Sanson,24,180,73,France,Olympique de Marseille,79,83,Right,2,4,4,Medium/Medium,Normal,,LCM,,2017-01-17,,75.0,73.0,77.0,70.0,75.0,,,,,,,Speed Dribbler (CPU AI Only),77,73,69,80,72,76,74,68,82,79,77,74,79,76,69,77,75,79,76,69,68,73,75,78,68,78,65,73,70,6,16,16,9,9,30.21
357,J. Lerma,Jefferson Lerma,24,179,70,Colombia,Bournemouth,79,83,Right,1,4,3,Medium/High,Normal,,LCM,,2018-08-07,RCM,73.0,64.0,73.0,78.0,80.0,,,,,,,"Injury Prone, Argues with Officials",66,56,65,77,56,70,66,65,76,77,72,73,74,73,76,79,84,87,74,71,84,80,59,71,58,70,78,81,79,16,14,11,7,9,28.5
358,F. Grillitsch,Florian Grillitsch,23,187,77,Austria,TSG 1899 Hoffenheim,79,83,Right,2,3,3,Medium/Medium,Lean,,LCM,,2017-07-01,,64.0,59.0,77.0,68.0,66.0,,,,,,,Injury Prone,68,58,61,84,53,78,47,68,81,81,63,65,67,82,65,65,48,70,72,55,50,73,71,82,50,81,70,71,51,13,12,7,14,7,25.08
359,R. Barkley,Ross Barkley,25,185,87,England,Chelsea,79,82,Right,2,5,4,Medium/Medium,Normal,,SUB,,2018-01-05,SUB,70.0,73.0,80.0,56.0,73.0,,,,,,,"Power Free-Kick, Argues with Officials",65,68,65,83,61,83,68,70,79,84,69,70,65,76,61,81,64,69,76,80,74,51,73,80,65,80,54,59,51,9,14,12,6,10,33.06
360,M. Batshuayi,Michy Batshuayi,25,185,88,Belgium,Chelsea,79,82,Right,2,5,4,Medium/Low,Normal,,SUB,,2016-07-03,SUB,76.0,79.0,78.0,33.0,72.0,,,,,,,"Injury Free, Selfish",65,81,75,63,82,78,66,46,36,80,77,75,75,79,76,81,80,65,78,74,63,23,83,62,67,81,37,26,22,9,10,16,7,15,31.35
361,S. Kolašinac,Sead Kolasinac,26,183,85,Bosnia Herzegovina,Arsenal,79,82,Left,2,2,3,High/Medium,Stocky,#Strength,SUB,,2017-07-01,,75.0,62.0,73.0,75.0,87.0,,,,,,,,82,57,74,78,55,75,61,25,62,76,69,79,58,74,55,82,76,79,90,58,93,73,72,74,44,72,71,80,78,15,9,16,7,9,22.8
362,Mariano,Mariano Díaz,25,180,76,Dominican Republic,Real Madrid,79,82,Right,1,4,3,High/Medium,Stocky,,SUB,,2018-08-29,,82.0,80.0,73.0,45.0,80.0,,,,,,,"Long Throw-in, Power Free-Kick, Injury Free, Argues with Officials, Long Passer (CPU AI Only)",50,79,82,66,70,73,76,76,51,72,81,83,78,78,72,85,92,78,78,82,84,45,78,63,75,68,41,40,34,12,14,6,8,15,22.8
363,B. Davies,Ben Davies,26,182,76,Wales,Tottenham Hotspur,79,81,Left,2,3,3,Medium/High,Lean,,SUB,,2014-07-23,LB,73.0,58.0,75.0,78.0,74.0,,,,,,,Giant Throw-in,78,58,66,79,48,75,72,48,70,78,74,73,68,78,68,65,74,84,69,52,76,79,64,75,54,74,78,82,80,11,7,6,7,14,28.5
364,B. Davies,Ben Davies,23,185,74,England,Preston North End,72,79,Left,1,3,2,Medium/Medium,Lean,,LCB,,2013-01-01,,71.0,39.0,60.0,72.0,74.0,,,,,,,,61,36,70,65,43,57,44,40,63,62,73,70,61,67,63,42,76,74,77,39,66,69,33,33,48,68,74,73,70,6,15,10,15,6,28.5
365,J. King,Joshua King,27,184,82,Norway,Bournemouth,79,80,Right,1,3,4,Medium/Medium,Normal,,CF,,2015-07-01,RS,88.0,79.0,79.0,38.0,75.0,,,,,,,"Selfish, Early Crosser",65,81,68,74,73,81,70,53,64,79,85,90,74,78,74,79,72,76,77,76,69,34,80,74,81,77,33,39,27,12,9,11,12,7,22.8
366,Yuri Berchiche,Yuri Berchiche,29,180,80,Spain,Athletic Club de Bilbao,79,79,Left,2,3,3,High/Medium,Normal,,LB,,2018-07-02,,80.0,64.0,74.0,78.0,81.0,,,,,,,Injury Prone,79,56,75,77,59,72,77,55,72,77,78,82,73,75,75,80,85,79,79,73,85,79,52,54,59,75,78,77,78,12,13,9,8,11,22.8
367,Danilo,Danilo,27,184,78,Brazil,Juventus,79,79,Right,2,4,3,High/Medium,Lean,,SUB,,2019-08-07,,71.0,70.0,74.0,78.0,76.0,,,,,,,Argues with Officials,78,61,69,79,73,73,76,76,69,79,69,72,68,79,64,84,75,77,75,74,75,81,72,64,67,69,79,79,79,14,5,15,14,5,22.8
368,A. Meret,Alex Meret,22,190,83,Italy,Napoli,78,89,Left,1,3,1,Medium/Medium,Lean,,GK,,2018-07-05,,,,,,,79.0,74.0,70.0,82.0,45.0,77.0,,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,74,70,77,82,28.5
369,I. Sarr,Ismaïla Sarr,21,185,76,Senegal,Watford,78,88,Right,1,2,4,High/Medium,Lean,#Speedster,SUB,,2019-08-08,,94.0,77.0,81.0,22.0,64.0,,,,,,,"Injury Free, Early Crosser, Skilled Dribbling",68,75,44,69,76,83,78,55,59,79,95,94,79,76,74,84,48,73,66,80,53,17,75,72,58,78,25,16,21,14,13,7,6,9,32.49
370,D. Rice,Declan Rice,20,185,80,England,West Ham United,78,87,Right,1,3,2,Medium/High,Lean,,CDM,,2016-06-29,,62.0,37.0,68.0,77.0,77.0,,,,,,,,39,31,69,79,33,67,35,32,74,74,60,63,53,74,58,46,73,78,76,42,78,77,52,70,30,76,78,79,78,8,11,14,5,9,49.4
371,F. Neuhaus,Florian Neuhaus,22,183,74,Germany,Borussia Mönchengladbach,78,87,Right,1,3,3,Medium/Medium,Lean,,CAM,,2017-07-01,,70.0,66.0,79.0,64.0,67.0,,,,,,,Argues with Officials,62,63,58,82,63,78,66,41,78,81,74,67,79,80,76,70,54,78,65,75,60,63,70,82,49,75,66,64,64,6,11,10,11,15,26.22
372,J. Andersen,Joachim Andersen,23,192,90,Denmark,Olympique Lyonnais,78,86,Right,1,3,2,Medium/High,Normal,#Strength,RCB,,2019-07-12,,60.0,40.0,55.0,78.0,79.0,,,,,,,Leadership,36,40,77,68,33,48,40,36,67,64,60,60,52,73,58,48,77,66,86,38,76,77,28,48,44,71,79,79,76,13,7,9,15,14,25.65
373,D. Zakaria,Denis Zakaria,22,191,80,Switzerland,Borussia Mönchengladbach,78,86,Right,1,3,3,Medium/Medium,Normal,,RCM,,2017-07-01,RCM,82.0,63.0,76.0,79.0,82.0,,,,,,,,68,66,66,81,35,76,64,46,79,80,76,86,66,75,64,71,65,78,83,61,88,80,63,76,38,74,82,81,77,12,12,7,13,11,27.36
374,I. Diop,Issa Diop,22,194,92,France,West Ham United,78,86,Right,2,3,2,Medium/Medium,Lean,#Aerial Threat,LCB,,2018-06-20,,67.0,36.0,55.0,79.0,79.0,,,,,,,Leadership,37,30,75,67,48,50,32,34,63,63,64,70,52,73,47,50,74,69,84,31,78,79,42,43,44,72,78,80,81,10,7,6,14,9,37.05
375,J. Ikoné,Jonathan Ikoné,21,175,73,France,LOSC Lille,78,86,Left,1,4,4,High/Medium,Normal,#Acrobat,RM,,2018-07-02,,89.0,70.0,82.0,33.0,60.0,,,,,,,"Selfish, Finesse Shot, Crowd Favourite",68,70,39,73,57,81,78,72,65,80,90,89,92,78,79,75,36,74,53,68,65,27,75,79,66,79,32,36,36,9,8,13,8,14,19.38
376,C. Ünder,Cengiz Ünder,21,173,66,Turkey,Roma,78,86,Left,1,4,3,Medium/Medium,Normal,,RM,,2017-07-17,,82.0,75.0,82.0,37.0,50.0,,,,,,,"Beat Offside Trap, Argues with Officials, Crowd Favourite",83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,48,67,51,82,27,29,73,73,64,68,43,33,30,9,13,7,9,8,39.9
377,M. Ødegaard,Martin Ødegaard,20,178,68,Norway,Real Sociedad,78,85,Left,3,2,5,Medium/Medium,Lean,#Dribbler,CAM,Real Madrid,,SUB,74.0,69.0,85.0,40.0,49.0,,,,,,,"Diver, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",86,64,52,82,68,86,78,79,76,87,76,72,78,74,78,76,46,72,40,75,41,48,62,84,63,78,38,35,32,14,15,15,8,10,16.34
378,J. Bamba,Jonathan Bamba,23,175,72,France,LOSC Lille,78,85,Right,1,3,4,High/High,Normal,,LM,,2018-07-02,,89.0,75.0,82.0,36.0,62.0,,,,,,,"Injury Free, Selfish, Argues with Officials, Early Crosser",66,76,61,70,68,83,75,64,65,82,90,88,82,75,80,78,72,73,56,72,62,32,78,73,70,74,28,37,38,15,14,15,8,9,21.09
379,O. Zinchenko,Oleksandr Zinchenko,22,175,64,Ukraine,Manchester City,78,85,Left,1,3,3,Medium/Medium,Lean,,LB,,2016-07-04,,71.0,66.0,79.0,77.0,66.0,,,,,,,"Selfish, Argues with Officials",81,59,70,82,61,79,80,74,77,81,73,69,77,77,78,77,72,74,59,71,70,77,75,78,59,76,78,79,75,15,11,13,11,11,28.5
380,J. Mateta,Jean-Philippe Mateta,22,192,88,France,1. FSV Mainz 05,78,85,Right,1,4,3,High/Low,Normal,,RES,,2018-07-01,,82.0,75.0,73.0,34.0,77.0,,,,,,,,39,81,81,65,73,76,53,32,41,72,74,88,70,76,53,73,77,65,85,63,71,26,81,59,74,66,29,31,22,8,8,7,13,11,25.08
381,B. Cristante,Bryan Cristante,24,186,80,Italy,Roma,78,84,Right,2,3,3,Medium/Medium,Lean,,SUB,,2019-02-28,SUB,58.0,72.0,75.0,74.0,76.0,,,,,,,Leadership,68,68,73,81,67,76,65,62,78,80,60,56,63,75,54,80,57,78,76,77,76,72,76,74,58,74,74,77,72,3,5,3,3,5,28.5
382,L. Dendoncker,Leander Dendoncker,24,189,88,Belgium,Wolverhampton Wanderers,78,84,Right,2,4,2,High/High,Normal,#Engine,RCM,,2019-07-01,SUB,67.0,72.0,71.0,78.0,83.0,,,,,,,"Long Throw-in, Diver",75,66,78,79,71,72,73,71,78,75,59,73,58,73,55,85,71,86,85,76,75,78,76,76,55,76,77,79,76,14,8,14,14,6,24.51
383,N. Elvedi,Nico Elvedi,22,189,78,Switzerland,Borussia Mönchengladbach,78,84,Right,2,3,3,Medium/Medium,Normal,,LCB,,2015-07-01,LCB,71.0,34.0,69.0,78.0,75.0,,,,,,,,65,30,79,73,30,69,45,29,55,72,65,75,64,75,54,42,73,75,77,31,69,79,53,59,37,65,76,81,76,9,15,10,12,9,37.05
384,Joelinton,Joelinton,22,186,81,Brazil,Newcastle United,78,84,Right,1,4,3,High/Medium,Normal,,RS,,2019-07-23,,78.0,75.0,76.0,43.0,81.0,,,,,,,Crowd Favourite,44,80,74,73,67,77,52,38,56,78,77,79,69,72,67,81,76,75,85,62,78,45,77,64,61,73,29,48,38,9,13,8,13,13,39.9
385,Aarón Martín,Aarón Martín,22,178,68,Spain,1. FSV Mainz 05,78,84,Left,1,3,3,High/Medium,Lean,,LB,,2018-11-05,,72.0,47.0,76.0,77.0,65.0,,,,,,,"Injury Prone, Dives Into Tackles (CPU AI Only)",85,36,71,77,40,75,75,54,67,77,76,69,76,77,72,64,61,81,60,55,60,78,63,64,43,74,77,78,77,11,14,10,12,12,20.52
386,D. Origi,Divock Origi,24,188,75,Belgium,Liverpool,78,83,Right,2,4,4,High/Medium,Normal,,SUB,,2014-07-29,SUB,82.0,76.0,75.0,27.0,74.0,,,,,,,Selfish,69,77,75,74,70,76,54,40,59,76,78,85,72,77,66,81,76,70,77,70,69,28,78,69,65,75,16,24,18,15,13,16,11,15,22.8
387,Y. Mina,Yerry Mina,24,195,94,Colombia,Everton,78,83,Right,1,3,2,Medium/Medium,Normal,"#Aerial Threat, #Strength",LCB,,2018-08-09,RCB,51.0,54.0,56.0,78.0,80.0,,,,,,,Long Passer (CPU AI Only),43,51,86,70,41,60,38,30,52,53,45,56,50,72,32,70,70,66,88,50,80,75,48,54,53,78,76,79,75,10,8,12,9,12,28.5
388,L. Tousart,Lucas Tousart,22,185,83,France,Olympique Lyonnais,78,83,Right,2,3,2,Low/High,Normal,,CDM,,2015-08-31,,62.0,53.0,64.0,79.0,83.0,,,,,,,Diver,56,42,76,77,43,60,36,45,68,71,64,60,59,75,68,76,81,85,82,58,85,82,51,67,48,68,77,82,74,11,15,16,10,15,22.8
389,J. Veretout,Jordan Veretout,26,176,67,France,Roma,78,81,Right,1,3,3,Medium/High,Normal,,LDM,Fiorentina,,,63.0,71.0,77.0,71.0,69.0,,,,,,,Diver,72,66,54,82,68,76,70,76,78,78,65,62,74,78,76,76,69,78,64,74,72,76,72,78,78,80,69,74,70,9,10,11,8,9,22.8
390,D. Berardi,Domenico Berardi,24,183,72,Italy,Sassuolo,78,81,Left,2,3,4,High/Low,Lean,,RW,,2012-07-01,,77.0,77.0,82.0,37.0,67.0,,,,,,,Argues with Officials,74,74,62,75,78,80,70,73,75,85,77,77,87,73,73,83,65,66,61,79,85,26,77,71,74,74,45,30,30,5,6,5,5,6,25.08
391,Ayoze Pérez,Ayoze Pérez,25,178,72,Spain,Leicester City,78,81,Right,1,4,4,High/High,Lean,,RW,,2019-07-04,,76.0,75.0,81.0,54.0,66.0,,,,,,,"Beat Offside Trap, Selfish, Early Crosser",56,80,75,75,77,82,79,60,51,80,77,76,82,82,78,70,73,84,54,65,70,49,83,74,73,73,54,54,42,12,12,11,14,8,22.8
392,L. Dunk,Lewis Dunk,27,192,88,England,Brighton & Hove Albion,78,80,Right,1,3,2,Medium/High,Normal,,CB,,2010-07-01,,46.0,40.0,61.0,78.0,77.0,,,,,,,"Diver, Injury Prone, Leadership, Long Passer (CPU AI Only)",32,37,76,71,24,60,30,43,74,68,42,50,44,79,37,72,74,64,83,21,80,78,30,45,36,72,79,76,78,15,16,9,12,6,18.24
393,R. Freuler,Remo Freuler,27,181,77,Switzerland,Atalanta,78,79,Right,2,3,4,Medium/Medium,Normal,,RCM,,2016-01-20,LCM,66.0,69.0,75.0,70.0,69.0,,,,,,,,72,65,41,79,68,75,60,70,77,79,67,66,70,77,61,73,57,82,65,75,64,73,77,74,61,80,76,72,69,12,8,9,14,13,22.8
394,J. Vestergaard,Jannik Vestergaard,26,199,98,Denmark,Southampton,78,79,Right,2,4,2,Medium/Medium,Normal,"#Aerial Threat, #Strength",LCB,,2018-07-13,,34.0,49.0,48.0,80.0,77.0,,,,,,,"Leadership, Long Passer (CPU AI Only)",46,34,85,66,28,45,41,52,80,57,34,34,29,73,28,83,33,54,90,47,84,81,46,60,75,74,77,82,77,16,11,11,15,10,22.8
395,M. de Roon,Marten de Roon,28,185,76,Netherlands,Atalanta,78,78,Right,2,3,3,Medium/High,Normal,,LCM,,2017-08-11,RDM,65.0,68.0,73.0,79.0,79.0,,,,,,,Diver,64,60,75,79,64,71,61,48,75,77,66,65,62,80,74,76,79,90,73,77,82,81,69,73,83,78,79,79,78,14,15,7,12,12,27.36
396,D. Upamecano,Dayot Upamecano,20,185,83,France,RB Leipzig,77,88,Right,1,3,2,Medium/Medium,Stocky,#Strength,SUB,,2017-01-13,,76.0,36.0,61.0,75.0,80.0,,,,,,,,47,39,71,72,21,59,32,28,66,64,70,80,61,67,63,44,88,61,88,24,81,75,35,56,39,68,68,84,75,6,7,8,15,9,39.9
397,E. Palacios,Exequiel Palacios,20,177,66,Argentina,River Plate,77,87,Right,1,4,4,High/High,Lean,#Engine,LDM,,2015-11-08,,77.0,73.0,77.0,68.0,74.0,,,,,,,"Leadership, Argues with Officials, Finesse Shot",69,71,63,77,60,77,68,47,75,78,75,78,79,74,78,80,73,87,68,78,75,68,73,75,63,78,66,71,69,10,5,8,9,6,22.8
398,P. Cutrone,Patrick Cutrone,21,183,78,Italy,Wolverhampton Wanderers,77,87,Right,1,3,3,Medium/Medium,Normal,,SUB,,2019-07-30,,73.0,74.0,74.0,29.0,69.0,,,,,,,,48,80,76,70,72,74,68,42,34,76,72,74,69,74,76,74,75,68,73,62,60,14,80,56,68,72,36,20,18,10,7,7,10,5,30.21
399,D. Brooks,David Brooks,21,183,62,Wales,Bournemouth,77,86,Left,1,4,4,Medium/Medium,Lean,,SUB,,2018-07-01,SUB,75.0,71.0,79.0,48.0,66.0,,,,,,,"Selfish, Crowd Favourite",76,73,61,77,61,80,73,67,68,78,74,75,81,74,77,70,64,74,62,72,64,43,75,77,65,78,47,49,44,8,14,9,13,7,28.5
400,Brais Méndez,Brais Méndez,22,187,76,Spain,RC Celta,77,86,Left,1,3,4,High/Medium,Lean,,RM,,2015-07-01,,74.0,75.0,77.0,50.0,63.0,,,,,,,"Beat Offside Trap, Argues with Officials, Finesse Shot, Crowd Favourite",74,78,52,76,65,79,74,75,73,80,73,74,70,74,47,73,64,66,69,77,45,55,77,78,62,78,49,49,44,10,5,10,12,8,22.8
401,J. Grealish,Jack Grealish,23,175,68,England,Aston Villa,77,85,Right,1,3,4,Medium/Medium,Lean,,LCM,,2012-03-01,,75.0,66.0,80.0,41.0,59.0,,,,,,,"Selfish, Argues with Officials, Crowd Favourite",69,62,36,78,72,80,72,65,71,81,76,74,85,68,82,67,34,69,61,72,48,43,71,78,58,77,43,41,39,11,6,11,10,13,28.5
