,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2015
278,N. Aké,Nathan Aké,20,180,75,Netherlands,Watford,69,78,Left,1,3,2,Medium/Medium,Lean,,SUB,,2012-07-01,,76.0,49.0,66.0,69.0,66.0,,,,,,,,57+1,41+1,59+1,75+1,52+1,63+1,63+1,59+1,69+1,69+1,77,75-2,66,73+1,63,63+1,71,64,67,56+1,64+1,69+1,42+1,50+1,48+1,,67+4,74+3,71+4,10+1,7+1,7+1,16+1,10+1,1.995
279,J. King,Joshua King,23,180,74,Norway,Bournemouth,69,76,Right,1,2,3,Medium/Medium,Lean,#Speedster,RES,,2015-07-01,,91.0,65.0,73.0,29.0,57.0,,,,,,,"Injury Prone, Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only)",63+1,65+1,53+1,69+1,67+1,76+1,69+1,42+1,47+1,69+1,89-1,92,76-1,69+1,71,74+1,66,70,57,58+1,36+1,36+1,60+1,56+1,62+1,,22+1,27+1,19-6,12+1,9+1,11+1,12+1,7+1,1.285
280,M. de Roon,Marten de Roon,24,185,76,Netherlands,Atalanta,69,73,Right,1,3,2,High/High,Normal,#Engine,SUB,,2015-07-12,,66.0,58.0,68.0,64.0,80.0,,,,,,,Long Throw-in,62+1,53+1,69+1,67+1,50+1,68+1,49+1,46+1,63+1,72,64-1,67-1,60,70+1,66,71+1,88,86,73-1,56+1,87+1,68+1,66+1,70-2,59+1,,59+1,66+1,64+1,14+1,15+1,7+1,12+1,12+1,1.7133
281,D. Gray,Demarai Gray,19,179,66,England,Birmingham City,68,81,Right,1,2,3,Medium/Medium,Lean,#Acrobat,LM,,2013-10-01,,89.0,64.0,78.0,23.0,52.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair, Technical Dribbler (CPU AI Only)",58+1,65+1,31+1,54+1,50+1,78+1,59+1,42+1,56+1,75+1,91+2,88+1,90+5,58+1,82-4,67+1,55,71,50+2,63+1,33+1,23+1,57+1,57+3,58+13,,21+1,22+1,20-5,6+1,11+1,11+1,13+1,10+1,4.275
282,Hermoso,Mario Hermoso,20,181,72,Spain,Real Valladolid CF,68,81,Left,1,4,2,High/High,Lean,,SUB,Real Madrid,,,89.0,33.0,65.0,62.0,71.0,,,,,,,Early Crosser,71,29,48,64,37,57,65,55,52,72,87,91,84,62,72,31,90,73,72,32,60,63,64,43,45,,61,64,68,13,8,10,5,8,0.39899999999999997
283,J. Andersen,Joachim Andersen,19,190,78,Denmark,FC Twente,68,79,Right,1,3,2,Medium/High,Normal,,SUB,,2013-08-08,,69.0,44.0,55.0,68.0,68.0,,,,,,,,36+1,46+1,62+1,62+1,33+1,53+1,40+1,36+1,67+1,55+5,68,69-3,60,69+22,58,47+1,80,61,73+3,44+1,61+2,72+10,28+1,53+25,44+1,,67+3,69+3,70+3,13+1,7+1,9+1,15+1,14+1,0.39899999999999997
284,A. Onana,André Onana,19,190,82,Cameroon,Ajax,68,79,Left,1,3,1,Medium/Medium,Normal,,SUB,,2015-01-14,,,,,,,74.0,64.0,65.0,74.0,54.0,62.0,,15-10,12-13,20-5,33+1,13-12,26+1,30+1,17-8,26+1,23+1,52,55,66,64+5,33,21+1,72,22,38,17-8,23+1,15-10,11-14,57+23,27+1,,16-9,18-7,14-11,74+4,64+5,65+5,62+7,74+6,0.2138
285,A. Cragno,Alessio Cragno,21,184,78,Italy,Cagliari,68,77,Right,1,1,1,Medium/Medium,Lean,,SUB,,2014-07-12,,,,,,,77.0,63.0,51.0,81.0,39.0,61.0,,15-10,12-13,12-13,26+1,13-12,13-12,11-14,12-13,25+1,21-9,41,37,35,59-1,43,19-19,74,43,55,17-8,33+1,19-6,15-10,40+15,31+1,,16-9,11-14,12-13,77-1,63-1,51-1,61-1,81-1,1.7467
286,Y. Mina,Yerry Mina,20,193,75,Colombia,Independiente Santa Fe,68,77,Right,1,2,2,Low/High,Lean,,RCB,,2014-01-01,,43.0,41.0,45.0,70.0,74.0,,,,,,,,43+1,23+1,77+11,56+1,24+1,46+1,30+1,30+1,49+1,47+1,36-13,49-3,33-4,65+1,35,68+1,55,67,81-1,60+1,68+1,70+2,26+1,30+1,43+1,,71+5,69+1,62+3,10+1,8+1,12+1,9+1,12+1,
287,N. Keïta,Naby Keïta,20,172,68,Guinea,FC Red Bull Salzburg,68,76,Right,1,3,2,High/Medium,Normal,,LCM,,2014-07-01,,80.0,61.0,73.0,61.0,74.0,,,,,,,,53+1,57+1,36+1,72+1,47+1,71+1,43+1,34+1,62+1,71+1,82+3,78,81,72+1,90,76+2,56,88+3,69,59+1,74+1,77+2,63+1,56+1,52+1,,52+1,66+1,61+1,7+1,14+1,15+1,14+1,9+1,4.56
288,D. van de Beek,Donny van de Beek,18,185,73,Netherlands,Ajax,67,83,Right,1,4,2,Medium/Medium,Normal,,RES,,2013-12-27,,62.0,63.0,69.0,50.0,62.0,,,,,,,Chip Shot (CPU AI Only),59+1,64+5,54+2,70,57+3,69+2,64+2,62+7,62,74+1,58,65,66+2,57,58+3,67+3,62+4,55-14,66+8,62+4,63+1,58-2,62+4,73+1,55+1,,41+6,55+8,44+1,7+1,12+1,8+1,10+1,14+1,0.1807
289,C. Lenglet,Clément Lenglet,20,187,80,France,AS Nancy Lorraine,67,81,Right,1,2,2,Low/High,Normal,,LCB,,2013-09-13,,53.0,29.0,59.0,68.0,70.0,,,,,,,,31+1,23+1,66+1,65+6,24+1,62+37,25+1,27+1,53+1,59+16,51,54-2,42,68+23,54,44+1,74,62,71+3,28+1,74+1,70+1,22+1,32+1,43+1,,70+3,67+3,59+3,10+1,10+1,9+1,12+1,7+1,1.71
290,J. Gomez,Joe Gomez,18,185,77,England,Liverpool,67,81,Right,1,3,2,Medium/Medium,Lean,,SUB,,2015-06-20,,80.0,30.0,65.0,67.0,69.0,,,,,,,,57+11,26+1,66+10,65+23,24+1,65+10,41+1,29+1,53+22,65+23,79+9,80+5,64,65+9,70,41+1,64+12,67+9,76+2,26+1,56+6,62+6,51+1,39+1,26+1,,67+10,71+11,69+9,8+1,13+1,14+1,7+1,7+1,1.71
291,J. Gbamin,Jean-Philippe Gbamin,19,186,83,France,Racing Club de Lens,67,77,Right,1,3,2,Medium/High,Lean,,SUB,,2013-07-19,,68.0,30.0,65.0,67.0,72.0,,,,,,,,69+1,22+1,57+1,68+1,24+1,65+1,30+1,29+1,64+1,68+1,72,65-10,64,62+1,59,35+1,72,70,74,36+1,67+1,65+1,45+1,59+1,40+1,,68+3,71+3,66+3,11+1,13+1,8+1,14+1,10+1,3.5167
292,B. Pavard,Benjamin Pavard,19,182,67,France,LOSC Lille,67,77,Right,1,3,2,Medium/Medium,Lean,,SUB,,2015-01-18,,65.0,40.0,63.0,71.0,60.0,,,,,,,,67+14,33+1,65+5,67+3,34+1,61+8,49+10,45+1,57+1,66+6,63-3,66-3,61+3,65+4,73,60+1,55,57+8,58+10,34+1,69+1,70+12,42+1,50+1,48+1,,73+15,72+12,70+9,9+1,7+1,15+1,7+1,15+1,0.4275
293,M. Politano,Matteo Politano,21,171,68,Italy,Sassuolo,67,76,Left,1,2,3,High/Medium,Normal,#Acrobat,SUB,Roma,,,82.0,59.0,73.0,15.0,47.0,,,,,,,"Avoids Using Weaker Foot, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",67+1,50+1,41+1,63+1,57+1,70+1,68+1,69+1,48+1,71+1,85,79-1,90,66+1,84,72+1,32,72,38,67+1,41+1,12-13,61+1,56+1,46+1,,13-12,12-13,12-13,11+1,12+1,6+1,8+1,11+1,2.165
294,A. Rebić,Ante Rebic,21,183,75,Croatia,Fiorentina,67,74,Right,1,2,3,Medium/Low,Normal,,SUB,,2013-08-28,,75.0,68.0,68.0,23.0,63.0,,,,,,,Injury Prone,42+1,70-1,68,60-1,45+1,69-1,46+1,38+1,42+1,71,74+2,75,67,56,57,71+1,67,55,72,66+1,51+1,20-5,62+1,48+1,67+1,,16-9,20-5,15-10,13+1,15+1,12+1,13+1,14+1,2.28
295,C. Kouakou,Christian Kouamé,24,182,73,Ivory Coast,Tours FC,67,73,Right,1,2,3,High/Medium,Lean,,SUB,,2012-01-01,,87.0,65.0,68.0,28.0,69.0,,,,,,,,63+1,70+1,59+1,60+1,60+1,66+1,37+1,30+1,33+1,69+1,84,90,85,58+1,63,63+1,83,72,75,59+1,46+1,38+1,66+1,45+1,65+1,,23+1,19-6,20-5,8+1,13+1,13+1,14+1,11+1,0.086
296,W. Weghorst,Wout Weghorst,22,197,84,Netherlands,Heracles Almelo,67,72,Right,1,3,2,Medium/Medium,Normal,#Aerial Threat,ST,,2014-07-01,,36.0,67.0,60.0,31.0,75.0,,,,,,,,30+1,70-2,82+7,54+1,63+1,59+1,36+1,37+1,31+1,66+1,32+2,39-16,54,64+1,50,72+1,72+7,68,85,57+1,59+1,34+8,74+5,52+1,55+1,,23+1,23+1,26+1,11+1,9+1,14+1,16+1,12+1,1.0083
297,S. Bergwijn,Steven Bergwijn,17,175,72,Netherlands,PSV,66,85,Right,1,4,4,Medium/Medium,Normal,,SUB,,2014-07-01,,82.0,63.0,73.0,27.0,56.0,,,,,,,Flair,51,60+2,55+1,63+5,62+1,75+12,70+1,57+1,52+1,69+5,82+3,82+2,78,54+3,83-1,72+10,70+20,45-4,65+27,63+4,44+6,21+1,57-5,62+1,59+1,,24+1,25+1,26+1,11+1,14+1,12+1,14+1,13+1,0.3705
298,L. Hernández,Lucas Hernández,19,180,75,France,Atlético Madrid,66,81,Left,1,3,2,High/Low,Normal,,SUB,,2013-08-18,,68.0,42.0,51.0,67.0,67.0,,,,,,,"Long Passer (CPU AI Only), Power Header",51+22,36-19,72-3,59-9,23+1,46-12,38+1,28+1,54-14,52-9,67-1,68-1,69,54-8,61,62+1,77+12,61,68+9,47+1,70+4,62-5,27+1,33+1,34+1,,65-1,67-2,73+9,10+1,7+1,8+1,14+1,10+1,1.14
299,L. Klostermann,Lukas Klostermann,19,189,83,Germany,RB Leipzig,66,80,Right,1,3,2,Medium/Medium,Lean,,LCB,,2014-08-22,,90.0,33.0,64.0,66.0,64.0,,,,,,,Speed Dribbler (CPU AI Only),50+1,30+1,60+1,60+2,29+1,61+1,40+1,22+1,56+1,66+1,88+6,91+6,71+8,63-1,63-1,40+1,85+1,64+1,64,29+1,58+1,64-1,50+1,47,26+1,,67,67+2,66+4,8+1,12+1,10+1,7+1,7+1,0.9548
300,Marcos Llorente,Marcos Llorente,20,180,71,Spain,Real Madrid,66,78,Right,1,3,2,Medium/Medium,Lean,,RES,,2014-11-28,,64.0,47.0,64.0,53.0,56.0,,,,,,,,44+1,39+1,41+1,72+3,44+1,64+1,45+1,40+1,73+5,68+6,63,64-4,56,51-9,66,53+1,59,62+20,58+7,56+1,44+1,64+9,60+1,71+13,43+1,,43+1,61+4,53+1,13+1,6+1,6+1,11+1,15+1,
301,M. Rashica,Milot Rashica,19,178,74,Albania,Vitesse,66,77,Right,1,4,3,High/Medium,Normal,#Speedster,RW,,2015-07-01,,90.0,66.0,74.0,28.0,55.0,,,,,,,,67,66,48,55,57,77,60,45,39,69,92,88,86,59,62,75,43,65,48,64,64,24,62,56,45,,21,29,34,7,14,7,14,6,0.4275
302,Borja Iglesias,Borja Iglesias,22,187,80,Spain,RC Celta,66,72,Right,1,3,3,Medium/Medium,Normal,,RES,,2013-06-30,,60.0,66.0,61.0,22.0,63.0,,,,,,,,52+21,71+8,64+1,57+13,62+16,58+8,35+1,36+1,31+1,67+19,54-2,65+16,56,64+10,53,68+14,61,54-1,76+5,53+1,42+1,20-5,68+13,49+7,66+1,,13-12,21+1,15-10,14+1,12+1,16+1,13+1,16+1,
303,J. Pickford,Jordan Pickford,21,185,77,England,Preston North End,65,76,Left,1,3,1,Medium/Medium,Normal,,GK,Sunderland,,,,,,,,68.0,58.0,79.0,69.0,44.0,65.0,Puncher,17-8,19-6,15-10,28+1,20-5,14-11,18-7,16-9,18-7,21+1,48,41,33,58+2,67,22+1,59,44,50,13-12,23+1,24+1,18-7,34+9,41+1,,14-11,20-5,12-13,68+1,58+3,79+6,65+1,69+3,0.38
304,R. Freuler,Remo Freuler,23,181,74,Switzerland,FC Luzern,65,72,Right,1,3,3,Medium/Medium,Normal,,LM,,2014-02-18,,66.0,63.0,63.0,55.0,69.0,,,,,,,"Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",60+1,63+1,39+1,66+1,43+1,59+1,49+1,64+1,64+1,65+1,64,67,72,69+1,61,69+1,58,81,66,61+1,63+1,61+1,74+1,65+1,61+1,,56+1,54+1,54+1,12+1,8+1,9+1,14+1,13+1,2.14
305,J. Maddison,James Maddison,18,179,73,England,Coventry City,64,79,Right,1,3,3,Medium/Medium,Lean,,SUB,,2013-10-04,,77.0,64.0,67.0,25.0,44.0,,,,,,,Diver,52+6,67+1,30+1,65+6,60+4,67+6,67+1,70+3,64+8,66+4,80+3,74,76+1,57+6,72+6,60+1,56-2,58,31-8,62+1,56+1,29+1,61+1,61+1,71+1,,16-9,28+1,25+1,11+1,14+1,14+1,12+1,14+1,0.266
306,J. Bamba,Jonathan Bamba,19,173,67,France,AS Saint-Étienne,64,79,Right,1,3,3,High/Medium,Lean,,RES,,2011-07-01,,79.0,70.0,70.0,37.0,53.0,,,,,,,Speed Dribbler (CPU AI Only),61+9,71+18,50-11,62+9,67+10,70+2,42+1,40+1,59+14,70+1,78-3,79+1,75,56+1,79,74+11,61,60-5,43+1,70+6,69+4,28+1,55+1,59+9,53+1,,40+1,37+1,35+1,15+1,14+1,15+1,8+1,9+1,0.285
307,T. Strakosha,Thomas Strakosha,20,192,80,Albania,US Salernitana 1919,64,74,Right,1,2,1,Medium/Medium,Normal,,GK,Lazio,,,,,,,,68.0,63.0,58.0,73.0,44.0,58.0,,18-7,18-7,11-14,26+1,11-14,14-11,14-11,12-13,22+1,15-10,41,46,31,56+1,47,18-7,49,23,56,14-11,18-7,14-11,18-7,29+4,21+1,,11-14,18-7,12-13,68+1,63+1,58+1,58+1,73+1,0.361
308,A. Petagna,Andrea Petagna,20,188,85,Italy,Ascoli,64,73,Left,1,2,2,Medium/Medium,Normal,#Strength,SUB,Milan,,,62.0,61.0,59.0,20.0,75.0,,,,,,,"Avoids Using Weaker Foot, Power Header, Outside Foot Shot",26+1,65+1,68+1,60+1,62+1,57+3,46+1,30+1,34+1,65+1,60,64,54,56+1,58,72+1,68,68-6,90+4,38+1,50+1,15-10,62+1,22+1,65+1,,15-10,14-11,15-10,3+1,3+1,3+1,5+1,3+1,0.779
309,M. Caldara,Mattia Caldara,21,187,80,Italy,Cesena,64,72,Right,1,2,2,Low/Medium,Normal,,SUB,Atalanta,,,63.0,20.0,41.0,66.0,66.0,,,,,,,,31+1,13-12,66+6,41+1,16-9,31+1,20-5,24+1,46+1,46+1,60,66,56,61+1,66,37+1,65,56,71+2,18-7,67+1,61+1,16-9,22+1,30+1,,68+5,68+3,67+4,14+1,9+1,6+1,9+1,5+1,0.5037
310,A. Diallo,Abdou Diallo,19,183,72,France,SV Zulte-Waregem,64,72,Left,1,3,2,Medium/Medium,Normal,,LCB,AS Monaco,,,60.0,32.0,49.0,68.0,62.0,,,,,,,,42+1,30+1,61+1,59+1,37+1,47+1,41+1,32+1,44+1,50+1,59,60-4,46,51+1,64,42+1,76+3,68,58+3,24+1,59+1,62+1,30+1,33+1,41+1,,67+3,73+3,70+3,12+1,7+1,7+1,7+1,8+1,0.589
311,Pablo Fornals,Pablo Fornals,19,178,67,Spain,Málaga CF,64,72,Right,1,3,2,Medium/Medium,Normal,,RES,,2014-11-15,,66.0,57.0,61.0,49.0,62.0,,,,,,,,45+1,57+7,37+3,71+15,53+1,58+3,51+1,36+1,64+22,61+2,67-1,65-7,68+4,64+10,72,56+11,61,66-7,57+13,61+21,68+33,55+33,69+21,70+21,46+1,,43+10,55+25,46+11,9+1,11+1,12+1,7+1,15+1,0.57
312,D. Djene,Djené,23,176,71,Togo,AD Alcorcón,64,70,Right,1,3,2,Medium/Medium,Lean,,LCB,,2014-10-24,,81.0,38.0,50.0,65.0,74.0,,,,,,,"Long Throw-in, Injury Free, Dives Into Tackles (CPU AI Only)",55+1,29+1,56+1,51+1,22+1,44-4,51+21,28+1,52+11,47-3,82+17,81+15,78+22,49-9,73+11,68+46,84+19,80+11,71+14,27+1,72+9,62+1,49+1,39+1,41+1,,67+11,65+1,72+9,7+1,15+1,7+1,10+1,10+1,0.342
313,F. de Jong,Frenkie de Jong,18,180,69,Netherlands,Willem II,63,79,Right,1,3,3,Medium/Medium,Lean,,SUB,Ajax,,,66.0,51.0,65.0,48.0,52.0,,,,,,,Playmaker (CPU AI Only),55+6,46+4,40+1,70+3,50+1,61+4,66+1,56+1,65+3,68+3,67+2,65,72+2,61+3,74+4,59+1,69,60+1,51,52+13,41+1,43+5,59+1,66+1,45+1,,45+1,56+1,48+1,7+1,13+1,10+1,10+1,9+1,0.266
314,R. Loftus-Cheek,Ruben Loftus-Cheek,19,190,71,England,Chelsea,63,78,Right,1,4,2,Medium/Medium,Lean,,SUB,,2013-06-03,,70.0,44.0,60.0,62.0,63.0,,,,,,,,36+1,43+1,50+1,72+3,31+1,56+7,31+1,31+1,62+1,65+3,69-2,70-3,58,55+1,71,51+1,60,74+13,63,40+1,52+1,59+1,61+4,65+10,45+1,,64+5,67+8,61+9,11+1,7+1,12+1,15+1,13+1,1.425
315,A. Christensen,Andreas Christensen,19,188,74,Denmark,Borussia Mönchengladbach,63,76,Right,1,3,2,Medium/Medium,Lean,,SUB,,2013-04-10,SUB,54.0,25.0,45.0,65.0,64.0,,,,,,,,44+20,22+1,64+1,62+1,25+1,33+1,22+1,22+1,59+1,58+11,55,54,50+2,53+1,59+2,31+1,71,64,63,20-5,65+1,66+4,30+1,45+7,40+1,,64+16,66+5,62+8,10+1,12+1,8+1,6+1,8+1,1.2825
316,A. Meret,Alex Meret,18,185,77,Italy,Udinese,63,75,Right,1,2,1,Medium/Medium,Lean,,SUB,,2014-07-01,,,,,,,67.0,55.0,51.0,73.0,45.0,59.0,,15-10,17-8,19-6,29+1,20-5,16-9,20-5,21+1,22+1,22+1,41,48,37,65+1,48,21+1,68,29,65,21+1,22+1,22+1,20-5,21-4,21-9,,14-11,21+1,12-13,67+1,55+1,51+1,59+1,73+1,0.3705
317,O. Zinchenko,Oleksandr Zinchenko,18,175,61,Ukraine,FC Ufa,63,75,Right,1,4,3,Medium/Medium,Lean,,CAM,,2015-02-13,,68.0,51.0,68.0,45.0,47.0,,,,,,,,53+1,50+4,52+1,72+1,44+1,66+1,52+1,51+1,64+1,66-2,67,69+2,81+22,63+1,81,60+1,60,56,35,43+1,64+1,47+1,62+1,55+1,52-5,,41+1,45+1,44+1,15+1,11+1,13+1,11+1,11+1,0.8265
318,S. Lobotka,Stanislav Lobotka,20,170,64,Slovakia,FC Nordsjælland,63,73,Right,1,3,3,Medium/Medium,Normal,,LCM,,2015-08-25,,67.0,50.0,69.0,51.0,49.0,,,,,,,,45,43,45,73,43,65,68,54,65,73,71,64,75,59,82,60,40,55,44,56,54,58,46,63,56,,43,56,49,10,7,16,13,14,0.684
319,L. Bailey,Leon Bailey,17,181,70,Jamaica,KRC Genk,62,81,Left,1,4,3,High/Medium,Normal,#Speedster,SUB,,2015-08-12,,91.0,56.0,69.0,20.0,50.0,,,,,,,,55,59,57,63,54,66,49,31,45,68,92,91,89,64,68,51,55,48,56,53,36,21,55,66,66,,16,12,13,12,13,6,15,14,1.653
320,T. Kehrer,Thilo Kehrer,18,185,73,Germany,FC Schalke 04,62,77,Right,1,3,2,Medium/Medium,Lean,,RES,,2014-12-06,,65.0,38.0,55.0,62.0,62.0,,,,,,,,37+1,33+1,65+1,62+1,32+1,55+12,31+1,38+1,60+1,53+11,64+5,65+11,55+6,54+1,64+6,50+1,75+2,55-6,65+8,40+1,61-2,60,33+1,56+20,46+1,,59+3,65+5,61+3,9+1,9+1,14+1,10+1,12+1,0.285
321,N. Barella,Nicolò Barella,18,172,68,Italy,Cagliari,62,73,Right,1,3,2,Medium/Medium,Lean,,RES,,2014-07-01,,75.0,48.0,70.0,46.0,59.0,,,,,,,,58+1,38+1,40+1,72+1,51+1,68+1,68+1,62+1,70+1,72+1,75,75,75,52+1,82+1,62+1,59,70+1,54+3,56+1,60+1,45+1,45+1,55+1,56+1,,44+1,50+1,50+1,11+1,5+1,13+1,14+1,11+1,0.7979999999999999
322,G. Waldschmidt,Luca Waldschmidt,19,181,73,Germany,Eintracht Frankfurt,61,77,Left,1,3,3,Medium/Medium,Lean,,SUB,,2013-07-01,,72.0,61.0,63.0,18.0,49.0,,,,,,,Injury Prone,43,65+2,49+2,59-1,53+3,60-2,47+1,42+1,49+1,64,76,69,76,54+3,74-3,64+3,63,55,48+3,55+3,38+1,16-9,63+4,52+1,49+1,,16-9,14-11,13-12,14+1,10+1,7+1,9+1,16+1,0.76
323,B. Chilwell,Ben Chilwell,18,178,72,England,Leicester City,61,77,Left,1,3,2,Medium/Medium,Lean,,RES,,2015-08-26,,80.0,32.0,63.0,63.0,59.0,,,,,,,,54,29,55,49,28,69,37,34,44,53,79,80,66,52,61,36,71,61,56,33,59,54,38,43,43,,63,69,68,10,7,14,7,10,
324,N. Elvedi,Nico Elvedi,18,188,83,Switzerland,Borussia Mönchengladbach,61,76,Right,1,3,2,Medium/Medium,Normal,,RES,,2015-07-01,,68.0,30.0,49.0,61.0,67.0,,,,,,,,48+1,24+1,64+11,55+1,27+1,42+1,43+1,29+1,51+1,61+1,67-1,69+6,44,58+3,54+10,44+1,70+17,75+18,66+6,25+1,58+1,62+6,42+4,45+11,37+1,,60+7,61+6,59+9,9+1,15+1,10+1,12+1,9+1,2.66
325,R. Bentancur,Rodrigo Bentancur,18,178,72,Uruguay,Boca Juniors,61,76,Right,1,3,3,Medium/Medium,Lean,,RCM,,2015-01-03,,64.0,53.0,62.0,54.0,63.0,,,,,,,Long Shot Taker (CPU AI Only),56+1,45+1,62+1,64+6,42+9,63+6,44+1,49+1,59+3,61+2,63,64,62+2,58+1,68,63+3,74+4,73+5,62+10,61+8,51-3,55+1,57+3,61+8,50+1,,48-5,57-1,50,8+1,7+1,14+1,14+1,12+1,2.28
326,Joelinton,Joelinton,18,187,78,Brazil,TSG 1899 Hoffenheim,61,71,Right,1,3,2,Medium/Low,Lean,,SUB,,2015-07-01,,56.0,60.0,61.0,39.0,63.0,,,,,,,,34,64,66,61,52,61,47,38,56,63,58,55,59,53,63,61,66,61,65,53,59,31,61,53,64,,36,38,36,9,13,8,13,13,1.1425
327,W. Ndidi,Wilfred Ndidi,18,187,75,Nigeria,KRC Genk,60,76,Right,1,3,2,Medium/Medium,Lean,,RDM,,2015-01-15,,79.0,27.0,45.0,63.0,74.0,,,,,,,Long Throw-in,28+1,20-5,67+8,60+1,28+1,33+1,25+1,29+1,52+1,54+1,78,80-2,57,63+1,74+13,46+1,76+3,71+2,76-4,23+1,72+1,61+5,23+1,29+1,35+1,,60+5,65+7,62+7,13+1,14+1,7+1,7+1,13+1,0.532
328,M. Maignan,Mike Maignan,19,187,80,France,LOSC Lille,60,73,Right,1,3,1,Medium/Medium,Normal,,RES,,2015-08-18,,,,,,,65.0,58.0,56.0,61.0,43.0,59.0,,18-7,13-12,17-8,33+1,16-9,22+1,14-11,16-9,19-6,24+1,44,43,33,58+1,55,19-6,58,24,72,20-5,17-8,24+1,14-11,33+8,15-18,,17-8,12-13,19-6,65+1,58+1,56+4,59+11,61+6,0.57
329,P. Kimpembe,Presnel Kimpembe,19,183,67,France,Paris Saint-Germain,60,73,Left,1,2,2,Medium/Medium,Lean,,SUB,,2014-10-17,,53.0,31.0,46.0,64.0,52.0,,,,,,,,30+1,25+1,60+1,61+1,28+1,43+1,28+1,32+1,44+1,50+1,55-4,52-7,39-7,53+1,65,47+1,73,56-3,49-4,27+1,50+1,60+1,34+1,31+1,43+1,,61+3,71+3,67+3,7+1,8+1,14+1,15+1,9+1,0.228
330,G. Mancini,Gianluca Mancini,19,190,77,Italy,Perugia,60,68,Right,1,3,2,Low/Medium,Lean,,RCB,Fiorentina,,,57.0,33.0,40.0,66.0,55.0,,,,,,,,35,25,56,44,36,36,38,34,36,41,55,58,42,54,55,51,71,58,55,29,47,64,33,38,47,,61,74,67,13,12,8,6,8,0.14300000000000002
331,M. Eggestein,Maximilian Eggestein,18,181,75,Germany,SV Werder Bremen,59,75,Right,1,3,2,Medium/Low,Lean,,SUB,,2014-11-29,,54.0,52.0,60.0,27.0,49.0,,,,,,,,53+1,53+1,36+1,64+2,49+1,57+1,48+1,48+1,56+1,62+1,57-5,52-7,68+5,59+4,68+5,54+1,51-5,52,50+5,50+1,40+1,46+1,55+3,63+3,45+1,,21+1,20-5,18-7,15+1,10+1,13+1,15+1,8+1,0.38
332,H. Winks,Harry Winks,19,178,65,England,Tottenham Hotspur,59,74,Right,1,3,2,Medium/Low,Lean,,RES,,2014-01-01,,76.0,54.0,66.0,44.0,53.0,,,,,,,,59+1,55+6,43+1,66+3,48+1,67+3,61+1,57+1,58+1,62+2,80+2,73-3,77+1,63+1,69-1,53+1,54-1,53,54+5,53+4,48+1,33+1,55+3,62+1,51+1,,47+1,48+1,44+1,8+1,11+1,14+1,13+1,10+1,
333,L. Pellegrini,Lorenzo Pellegrini,19,186,82,Italy,Sassuolo,59,74,Right,1,3,2,Medium/Medium,Normal,,RES,,2015-07-01,,62.0,55.0,56.0,43.0,64.0,,,,,,,Long Shot Taker (CPU AI Only),42+1,52+1,49+1,65+1,46+1,49+1,57+1,38+1,63+1,65+1,58,66,57,63+1,62,59+1,55,66,69,64+1,50+1,39+1,49+1,58+1,49+1,,47+1,42+1,40+1,12+1,7+1,10+1,13+1,11+1,0.2565
334,F. Grillitsch,Florian Grillitsch,19,187,74,Austria,SV Werder Bremen,59,72,Right,1,3,2,Medium/Low,Lean,,RES,,2013-07-01,,55.0,55.0,59.0,28.0,53.0,,,,,,,,52+1,55+1,50+1,64+1,48+1,57+1,46+1,50+1,59+1,61+1,55-9,55-7,66+1,58+1,62+3,62+1,54,51,53+1,48+1,53+1,39+1,60+3,61+3,51+1,,24+1,20-5,19-6,13+1,12+1,7+1,14+1,7+1,0.304
335,L. Torreira,Lucas Torreira,19,165,60,Uruguay,Pescara,59,68,Right,1,3,3,Medium/High,Normal,,SUB,Sampdoria,,,72.0,48.0,68.0,54.0,60.0,,,,,,,,38+1,49+1,32+1,59+2,50+1,66+2,53+1,32+1,57+2,65+2,73,71,84,51+1,90+2,49+1,31,72+19,53+3,47+1,71+3,59+7,40+1,57+3,48+1,,55+4,57+4,51+4,5+1,5+1,13+1,7+1,9+1,0.912
