,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2018
318,D. Berardi,Domenico Berardi,23,183,72,Italy,Sassuolo,78,83,Left,2,3,4,High/Medium,Lean,,RW,,2012-07-01,,79.0,77.0,82.0,38.0,70.0,,,,,,,"Long Shot Taker (CPU AI Only), Takes Finesse Free Kicks",76,74,62,75,78,80,70,73,75,85,79,79,87,73,73,83,66,72,65,79,83,26,77,71,74,74,47,30,30,5,6,5,5,6,21.28
319,Wendell,Wendell,24,176,71,Brazil,Bayer 04 Leverkusen,78,82,Left,2,2,4,High/Medium,Lean,,LB,,2014-07-01,,86.0,49.0,78.0,72.0,72.0,,,,,,,"Dives Into Tackles (CPU AI Only), Technical Dribbler (CPU AI Only)",78,37,52,76,29,79,66,75,65,78,85,86,78,76,77,60,68,78,64,59,87,76,69,69,64,72,69,75,80,8,12,6,14,14,23.085
320,J. King,Joshua King,26,184,74,Norway,Bournemouth,78,80,Right,1,3,4,Medium/Medium,Normal,,CF,,2015-07-01,RS,88.0,78.0,78.0,37.0,71.0,,,,,,,"Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only)",65,81,63,72,68,79,69,47,63,78,85,91,75,75,71,78,72,71,74,75,61,34,80,71,72,73,33,39,27,12,9,11,12,7,13.68
321,C. Wilson,Callum Wilson,26,180,66,England,Bournemouth,78,80,Right,1,3,4,High/Medium,Normal,,ST,,2014-07-04,,87.0,75.0,75.0,38.0,73.0,,,,,,,"Injury Prone, Beat Offside Trap, Speed Dribbler (CPU AI Only)",52,80,73,71,69,74,63,45,60,77,86,88,74,74,74,74,65,72,74,66,73,40,79,71,75,78,29,39,25,10,15,8,10,6,17.1
322,N. Schulz,Nico Schulz,25,180,78,Germany,TSG 1899 Hoffenheim,78,80,Left,1,2,3,High/Medium,Normal,,LWB,,2017-07-08,,87.0,51.0,77.0,72.0,72.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",80,48,54,77,49,79,59,42,70,76,88,87,76,76,73,63,60,77+1,73,40,68,73,72,67,56,73,74+2,75,75,13,9,15,7,14,12.767999999999999
323,R. Jiménez,Raúl Jiménez,27,188,81,Mexico,Wolverhampton Wanderers,78,79,Right,3,4,3,High/High,Lean,,ST,SL Benfica,,ST,73.0,76.0,73.0,46.0,77.0,,,,,,,"Beat Offside Trap, Flair, Power Header",69,76,81,71,77,74,71,45,67,74,69,76,73,76,49,79,68,76,78,68,80,51,83,71,90,74,46,36,28,7,11,13,14,10,16.34
324,M. Halstenberg,Marcel Halstenberg,26,187,82,Germany,RB Leipzig,78,79,Left,2,3,3,High/Medium,Normal,,SUB,,2015-08-31,,71.0,64.0,70.0,76.0,78.0,,,,,,,Long Shot Taker (CPU AI Only),79,57,78,76,55,69,76,73,62,74,68,74,63,75,59,79,83,79-1,78,67,73,73,61,54,67,70,76+1,79,74,9,15,14,10,16,10.26
325,D. Zapata,Duván Zapata,27,189,88,Colombia,Atalanta,78,79,Right,2,4,3,Medium/Medium,Normal,#Strength,ST,Sampdoria,,,72.0,78.0,72.0,37.0,78.0,,,,,,,,44,81,78,64,76,72,48,62,38,76,68,75,64,74,58,86,79,66,91,64,60,20,78,46,68,76,52,24,22,9,9,8,6,8,23.94
326,Vinícius Júnior,Vinícius Júnior,17,176,73,Brazil,Real Madrid,77,92,Right,1,4,5,High/Medium,Lean,"#Speedster, #Acrobat",SUB,,2018-07-12,,93.0,72.0,81.0,29.0,60.0,,,,,,,"Beat Offside Trap, Flair, Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",65,73,50,70,71,81,77,58,48,80,92,94,90,70,82,74,74,79,54,68,48,26,74,65,65,75,32,25,18,5,7,7,7,10,39.9
327,P. Cutrone,Patrick Cutrone,20,183,78,Italy,Milan,77,89,Right,1,3,4,High/Medium,Normal,,SUB,,2015-07-01,,76.0,74.0,74.0,29.0,71.0,,,,,,,,48,80,76,70,72,74,68,42,34,76,75,77,69,74,76,74,75,72,74,62,60,14,80,56,68,72,36,20,18,10,7,7,10,5,27.74
328,J. Gomez,Joe Gomez,21,188,77,England,Liverpool,77,87,Right,1,3,3,Medium/Medium,Normal,,SUB,,2015-06-20,,77.0,30.0,67.0,77.0,75.0,,,,,,,Injury Prone,69,26,68,72+3,24,67,41,29,53,68,75,78,64,75+1,66,41,63,74,78,26,70,77,51,48+3,26,69+4,78+2,79+1,77+3,8,13,14,7,7,29.355
329,C. Ünder,Cengiz Ünder,20,173,66,Turkey,Roma,77,87,Left,1,4,3,Medium/Medium,Lean,,RW,,2017-07-17,LM,81.0,74.0,81.0,37.0,50.0,,,,,,,"Finesse Shot, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",80,71,58,72,69,81,80,68,65,80,83,80-1,84,71,82,79,48,61,54,79,27,29,70,73,64,68,43,33,30,9,13,7,9,8,31.16
330,N. Mukiele,Nordi Mukiele,20,185,74,France,RB Leipzig,77,86,Right,1,3,3,High/High,Normal,,RB,,2018-07-01,,81.0,36.0,69.0,77.0,75.0,,,,,,,Early Crosser,70,30,69,70,35,70,55,33,67,70,79,82,66,69,62,38,86,69,79,43,69,76,54,59,45,72,76,80,79,10,7,14,11,15,12.255
331,D. Zakaria,Denis Zakaria,21,191,80,Switzerland,Borussia Mönchengladbach,77,86,Right,1,3,3,Medium/Medium,Normal,,LCM,,2017-07-01,RDM,78.0,56.0,74.0,78.0,82.0,,,,,,,,64,56,65,82,28,73,60,46,79,79,68,86,67,73,63,69,65,79,83,51,88,77,63,76,39,73,81,78,81,12,12,7,13,11,21.66
332,F. Chiesa,Federico Chiesa,20,175,70,Italy,Fiorentina,77,86,Right,2,4,4,Medium/High,Lean,,RW,,2016-07-01,SUB,83.0,73.0,82.0,44.0,66.0,,,,,,,"Injury Free, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",70,70,50,75,68,83,73,48,60,80,86,80,86,76,78,80,55,77,64,78,60,30,76,69,62,76,65,34,34,6,7,8,9,7,55.1
333,R. Loftus-Cheek,Ruben Loftus-Cheek,22,191,83,England,Chelsea,77,85,Right,1,3,4,Medium/Low,Normal,,SUB,,2013-06-03,SUB,71.0,62.0,79.0,61.0,78.0,,,,,,,"Avoids Using Weaker Foot, Technical Dribbler (CPU AI Only)",62,63,58,83,54,82,58,57,81,81,68,74,73,66,67,64,59,75,80,60,79,57,79,79,45,78,59,67,61,11,7,12,15,13,17.385
334,S. Bergwijn,Steven Bergwijn,20,178,78,Netherlands,PSV,77,85,Right,1,2,4,Medium/Medium,Stocky,,LW,,2014-07-01,,88.0,71.0,83.0,31.0,67.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",70,69,55,75,65,85,76,66,53,81,87,88,78,71,89,77,70,71,73,74,44,21,72,69,59,75,32,31,26,11,14,12,14,13,17.1
335,F. Mendy,Ferland Mendy,23,178,73,France,Olympique Lyonnais,77,85,Left,1,4,4,High/Medium,Normal,,LB,,2017-07-01,,87.0,63.0,79.0,71.0,77.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only)",74,62,69,76,43,80,71,35,71,78,88,86,78,75,78,69,78,79,76,64,77,74,75,73,49,78,67,74,74,7,16,9,10,9,11.78
336,André Silva,André Silva,22,185,79,Portugal,Sevilla FC,77,85,Right,2,3,3,High/Medium,Normal,,ST,Milan,,RS,79.0,74.0,77.0,43.0,75.0,,,,,,,Beat Offside Trap,59,78,76,67,74,77,69,33,58,78,75,83,77,72,72,76,84,77,72,60,76,55,82,66,80,70,28,40,35,14,13,7,11,8,33.06
337,Richarlison,Richarlison,21,181,70,Brazil,Everton,77,85,Right,1,4,4,High/High,Normal,,LM,,2018-07-24,,83.0,71.0,80.0,43.0,77.0,,,,,,,"Diver, Flair, Technical Dribbler (CPU AI Only)",69,74,70,70,63,83,71,60,58,78,83-1,83,78,74,69,75,79+1,78,75,63,82+4,35+6,77,72,71,72,43+4,42+12,36+5,12,7,8,11,13,38.76
338,Aarón Martín,Aarón Martín,21,180,72,Spain,1. FSV Mainz 05,77,85,Left,1,3,3,High/Medium,Lean,,LB,RCD Espanyol,,,71.0,38.0,72.0,78.0,65.0,,,,,,,,74,33,73,76,21,71,62,54,61,75,70,72,67,77,65,55,61,69,63,28,64,79,60,59,43,68,77,79,78,11,14,10,12,12,15.732000000000001
339,N. Elvedi,Nico Elvedi,21,189,78,Switzerland,Borussia Mönchengladbach,77,84,Right,2,3,3,Medium/Medium,Normal,,SUB,,2015-07-01,SUB,71.0,34.0,69.0,78.0,75.0,,,,,,,,65,30,79,72,30,69,45,29,55,71,68,73,66,74,54,42,73,78,77,31,69,79,53,59,37,65,75,79,76,9,15,10,12,9,22.8
340,M. Eggestein,Maximilian Eggestein,21,181,75,Germany,SV Werder Bremen,77,84,Right,1,4,3,High/High,Lean,#Engine,RCM,,2014-11-29,,65.0,65.0,77.0,69.0,77.0,,,,,,,Injury Free,61,60,65,79,46,77,58,48,76,79,65-1,65-1,74,74,67,73+6,53,96,74,76+3,67,65,67,74,45,75,70,74,63,15,10,13,15,8,15.39
341,T. Kehrer,Thilo Kehrer,21,186,76,Germany,Paris Saint-Germain,77,84,Left,1,5,3,Medium/High,Lean,,SUB,,2018-08-16,,75.0,43.0,65.0,77.0,73.0,,,,,,,Dives Into Tackles (CPU AI Only),56,37,76,63,32,63,45,38,58,64,74,76,69,76,65,65,78,74,70,40,80,75,48,56,36,68,72,81,85,9,9,14,10,12,27.36
342,Yeray,Yeray Álvarez,23,183,78,Spain,Athletic Club de Bilbao,77,83,Right,2,3,2,Medium/High,Normal,,RCB,,2014-07-01,,67.0,49.0,61.0,75.0,76.0,,,,,,,"Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only), Power Header",48,41,75,70,55,53,56,50,71,72,66,67,56,79,76,69,75,71,76,43,80,81,39,34,61,78,71,72,83,12,9,8,12,11,14.9625
343,S. Nakajima,Shoya Nakajima,23,164,64,Japan,Portimonense SC,77,83,Right,1,4,4,High/Medium,Normal,"#Speedster, #Acrobat",LW,,2018-01-06,,91.0,72.0,80.0,37.0,54.0,,,,,,,"Finesse Shot, Flair, Speed Dribbler (CPU AI Only), Outside Foot Shot, Technical Dribbler (CPU AI Only)",67,73,40,75,72,79,80,64,68,77,91,91,93,75,91,74,70,88,34,71,55,43,75,75,62,81,28,41,36,7,10,10,8,6,8.9775
344,V. Lazaro,Valentino Lazaro,22,178,75,Austria,Hertha BSC,77,82,Right,1,3,4,High/Medium,Normal,,RB,,2017-11-16,RAM,86.0,69.0,80.0,57.0,62.0,,,,,,,"Injury Prone, Flair, Technical Dribbler (CPU AI Only)",80,69,47,77,67,81,77,69+5,75,81,87,86,83,64,77,72,56,65,64,70,57,56,62,75,67,72,68,54,49,8,13,11,8,8,13.8225
345,D. Origi,Divock Origi,23,185,75,Belgium,Liverpool,77,82,Right,2,3,4,High/Medium,Normal,,RES,,2014-07-29,,78.0,74.0,74.0,27.0,72.0,,,,,,,Beat Offside Trap,69,75,73,74,69,76,54,40,59,74,76-1,79,72,76,64,79,73,65,76,69,69,28,78,69,65,72,16,24,18,15,13,16,11,15,11.4
346,J. Correa,Joaquín Correa,23,189,77,Argentina,Lazio,77,82,Right,1,4,3,High/Medium,Normal,,SUB,,2018-08-01,,78.0,71.0,79.0,37.0,67.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",74,70,43,76,75,81,75,63,69,82,76,79,78,70,61,76,32,75,74,71,48,36,74,75,57,65,39,37,26,11,10,7,8,8,12.54
347,L. Dunk,Lewis Dunk,26,192,88,England,Brighton & Hove Albion,77,81,Right,1,3,2,High/High,Normal,,LCB,,2010-07-01,,43.0,40.0,61.0,77.0,76.0,,,,,,,"Injury Free, Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only), Power Header",32,37,75,68,24,60,23,39+1,74,68,38,47,47,79,42,72+2,65,64,82,21,80,78,30,45,36,72,79,75,77,15,16,9,12,6,11.02
348,Y. Poulsen,Yussuf Poulsen,24,193,84,Denmark,RB Leipzig,77,80,Right,2,3,3,High/High,Lean,#Engine,SUB,,2013-07-04,RW,82.0,67.0,72.0,55.0,81.0,,,,,,,,68,69,82,73,68,75,71,43,46,69,79-1,85,75,78,55,71,83,86,78,58,84,48,80,64,59,68,55,59,33,6,11,15,14,8,17.1
349,W. Weghorst,Wout Weghorst,25,197,84,Netherlands,VfL Wolfsburg,77,79,Right,1,3,3,High/High,Lean,"#Aerial Threat, #Strength",ST,,2018-07-01,,62.0,75.0,67.0,36.0,83.0,,,,,,,"Power Header, Target Forward",42,79,84,70,67,64,40,37,48,76,53,69,64,76,44,80,79,84,86,62,73,34,79,62,73,78,37,23,26,11,9,14,16,12,9.12
350,D. Djené,Djené,26,176,71,Togo,Getafe CF,77,78,Right,1,4,2,Medium/High,Normal,,RCB,,2017-07-24,,75.0,37.0,58.0,76.0,74.0,,,,,,,"Long Throw-in, Injury Free, Dives Into Tackles (CPU AI Only)",60,29,77,72,22,44,51,48,54,68,76,75,76,79,72,67,79,77,70,27,81,80,49,39,41,64,67,80,81,7,15,7,10,10,13.5375
351,Yuri Berchiche,Yuri Berchiche,28,180,80,Spain,Athletic Club de Bilbao,77,77,Left,2,3,3,High/Medium,Normal,,LB,,2018-07-02,,77.0,58.0,70.0,75.0,80.0,,,,,,,Dives Into Tackles (CPU AI Only),79,43,72,70,54,66,77,55,68,74,78,77,73,72,71,78,85,82,77,77,85,69,49,48,59,75,74,78,83,12,13,9,8,11,20.292
352,N. Barella,Nicolò Barella,21,172,68,Italy,Cagliari,76,88,Right,2,3,3,Medium/Medium,Lean,,CM,,2014-07-01,,78.0,59.0,78.0,67.0,65.0,,,,,,,,72,57,40,79,53,80,73,62,78,77,79,77,76,74,80,62,59,82,53,58,75,73,65,74,71,74,68,72,68,11,5,13,14,11,29.925
353,R. Bentancur,Rodrigo Bentancur,21,187,72,Uruguay,Juventus,76,88,Right,1,3,4,Medium/Medium,Lean,,SUB,,2017-07-01,LCM,70.0,54.0,80.0,70.0,71.0,,,,,,,Playmaker (CPU AI Only),58,48,62,83,42,82,44,49,75,83,67,73,68,72,68,63,74,83,67,62,66,66,60,73,50,80,75,72,64,8,7,14,14,12,26.6
354,D. Upamecano,Dayot Upamecano,19,185,83,France,RB Leipzig,76,88,Right,1,3,2,Medium/Medium,Stocky,#Strength,LCB,,2017-01-13,,79.0,36.0,61.0,74.0,80.0,,,,,,,,47,39,69,72,21,59,32,28,66,64,73,84,61,65,62,44,84,61,89,24,80,73,35,56,39,68,67,84,73,6,7,8,15,9,32.3
355,I. Sarr,Ismaïla Sarr,20,185,76,Senegal,Stade Rennais FC,76,87,Right,1,1,4,High/Medium,Lean,#Speedster,LM,,2017-07-26,,93.0,69.0,78.0,22.0,64.0,,,,,,,"Diver, Avoids Using Weaker Foot, Selfish, Speed Dribbler (CPU AI Only), Through Ball",68,69,44,69,68,79,66,55,59,77,92,93,79,72,74,75,48,72,66,66,53,17,71,69,58,75,25,16,21,14,13,7,6,9,18.24
356,K. Tierney,Kieran Tierney,21,178,78,Scotland,Celtic,76,86,Left,1,3,3,High/High,Normal,#Engine,LB,,2013-07-01,LCB,89.0,53.0,73.0,71.0,79.0,,,,,,,Speed Dribbler (CPU AI Only),77,41,59,71,27,75,72,33,64,71,87,91,73,72,74,76,65,87,75,66,82,71,64,70,36,74,72,73,74,13,16,8,12,13,9.975
357,I. Diop,Issa Diop,21,194,92,France,West Ham United,76,86,Right,2,3,2,Medium/Medium,Lean,#Strength,LCB,,2018-06-20,,60.0,36.0,49.0,76.0,79.0,,,,,,,Long Passer (CPU AI Only),37,29,73,64,48,41,32,34,59,60,63,58,45,68,48,50+11,73,69,86,31+10,77,75,35,40,44,72,74,78,78,10,7,6,14,9,23.94
358,J. Maddison,James Maddison,21,175,73,England,Leicester City,76,85,Right,1,4,4,High/Medium,Lean,,CAM,,2018-06-20,,75.0,73.0,77.0,39.0,49.0,,,,,,,"Diver, Finesse Shot, Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only), Takes Finesse Free Kicks",74+2,69,30,76+1,65,76+1,78+1,77,72,76+1,77+1,74+1,85-1,68,77,83,54,64+7,39,73,56,45,68,79,74,74+2,37,40,34,11,14,14,12,14,25.65
359,D. James,James Maddison,20,170,76,Wales,Swansea City,59,77,Left,1,3,2,High/Medium,Normal,,RES,,2016-01-10,,78.0,56.0,64.0,27.0,52.0,,,,,,,Speed Dribbler (CPU AI Only),56,58,44,54,50,66,48,44,43,59,79,78,76,42,78,71,53,50,58,40,39,21,52,54,55,49,23,27,31,7,6,11,15,9,25.65
360,H. Winks,Harry Winks,22,176,74,England,Tottenham Hotspur,76,85,Right,1,3,3,High/Medium,Normal,,SUB,,2014-07-01,,67.0,58.0,75.0,64.0,63.0,,,,,,,Injury Prone,62,54,50,83,50,73,67,60,77+2,79+1,72,63,73,74+4,73,63,51,70,63,62,58,63+2,64,79+1,51,79+1,66,68,61,8,11,14,13,10,17.1
361,J. Grealish,Jack Grealish,22,175,68,England,Aston Villa,76,84,Right,1,3,4,Medium/Medium,Lean,,RCM,,2012-03-01,,74.0,63.0,80.0,37.0,55.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",69,60,36,76,66,80,71,65,71,81,77,72,84,65,82,62,34,70,52,69,48,38,69,77,58,75,38,35,34,11,6,11,10,13,22.8
362,A. Iwobi,Alex Iwobi,22,180,75,Nigeria,Arsenal,76,84,Right,1,3,3,Medium/Medium,Normal,,SUB,,2013-07-01,,77.0,62.0,81.0,28.0,64.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",60,64,42,81,48,82,50,40,63,83,78,77,74,74,75,67,47,73,68,54,46,24,68,76,59,70,30,26,23,14,7,12,14,11,19.38
363,D. Gray,Demarai Gray,22,180,74,England,Leicester City,76,84,Right,1,3,3,High/Medium,Lean,,LM,,2016-01-04,,87.0,70.0,82.0,27.0,57.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",69,68,31,69,54,84,70,58,60,79,88,87,88,70,79,81+2,52,68,59,73,41,23,69,72,58,62,26,30,23,6,11,11,13,10,20.9
364,B. Chilwell,Ben Chilwell,21,178,77,England,Leicester City,76,84,Left,1,3,3,High/High,Normal,,LB,,2015-08-26,,77.0,48.0,75.0,74.0,70.0,,,,,,,Speed Dribbler (CPU AI Only),76,43,64,73,39,75,66,50,65,76,78,77+2,70,74,71,69,77,79+4,66,37,68,74,69,65,50,66,74,76,75,10,7,14,7,10,14.535
365,Wesley,Wesley,21,191,94,Brazil,Club Brugge KV,76,84,Right,1,3,4,High/High,Stocky,#Strength,LS,,2016-01-29,,74.0,73.0,73.0,35.0,84.0,,,,,,,Target Forward,65,74,70,74+6,63,79+2,43,49,64,78+2,68,79+3,43,71,42,81,66,72+7,95+3,67,76,37,70-2,66+2,60,75,35,27,15,12,13,14,8,6,9.405
366,D. van de Beek,Donny van de Beek,21,183,74,Netherlands,Ajax,76,83,Right,2,4,3,Medium/Medium,Normal,,SUB,,2013-12-27,SUB,65.0,75.0,74.0,61.0,75.0,,,,,,,Chip Shot (CPU AI Only),67,72,59,78,76,75,66,62,74,77,66,65,70,75,58,79,70,82,75,80,68,72,76,77,55,78,60,59,52,7,12,8,10,14,17.385
367,L. Cook,Lewis Cook,21,175,71,England,Bournemouth,76,83,Right,1,4,3,Medium/Medium,Normal,,SUB,,2016-07-08,,71.0,60.0,78.0,66.0,70.0,,,,,,,"Dives Into Tackles (CPU AI Only), Technical Dribbler (CPU AI Only)",67,57-6,50,78-1,57,78,66,65,76-1,80,74,68,75,74,82+4,64-4,68,78+3,63,62-2,79,69,68,75-3,61,74,64,71-1,69,6,15,12,15,13,17.385
368,M. Rashica,Milot Rashica,22,177,73,Kosovo,SV Werder Bremen,76,83,Right,1,4,3,High/Medium,Lean,"#Speedster, #Acrobat",SUB,,2018-01-31,,90.0,70.0,79.0,38.0,63.0,,,,,,,Technical Dribbler (CPU AI Only),76,69,50,68,68,80,71,61+16,64,77,93,87,90,70,77,78+5,41,75,57,69,67,26,68,70,45,72,53,29,36,7,14,7,14,6,6.27
369,M. Diakhaby,Mouctar Diakhaby,21,192,78,France,Valencia CF,76,83,Right,1,3,2,Medium/Medium,Lean,,SUB,,2018-07-02,,58.0,37.0,52.0,76.0,79.0,,,,,,,Power Header,28,36,85,68,31,50,34,26,52,57,57,59,46,70,33,45,83,75,81,29,76,77+2,47,45,49,73,74,76,68,15,11,10,14,11,14.535
370,Diego Llorente,Diego Llorente,24,186,75,Spain,Real Sociedad,76,82,Right,1,3,2,Medium/Medium,Lean,,SUB,,2017-07-01,,64.0,40.0,64.0,74.0,73.0,,,,,,,,55,39,76,76,31,58,30,35,72,73,65,63,65,76,64,45,79,72,72,37,75,80,43,51,53,69,65,77,78,8,12,11,9,7,17.67
371,F. Grillitsch,Florian Grillitsch,22,187,77,Austria,TSG 1899 Hoffenheim,76,82,Right,2,3,3,Medium/Medium,Lean,,CM,,2017-07-01,SUB,55.0,58.0,76.0,67.0,63.0,,,,,,,,68,58,61,79,53,75,47,68,76,81,55,55,68,77,64,65,48,68,68,49,49,72,70,78,50,79,68,69,50,13,12,7,14,7,16.53
372,D. Praet,Dennis Praet,24,181,78,Belgium,Sampdoria,76,81,Right,2,4,4,High/Medium,Normal,,RCM,,2016-08-24,,71.0,69.0,77.0,59.0,66.0,,,,,,,Technical Dribbler (CPU AI Only),74,66,62,81,70,78,74,67,77,78,73,69,76,72,71,72,66,71,64,75,64,60,75,75,56,74,56,62,58,6,6,10,14,10,28.5
373,Ayoze Pérez,Ayoze Pérez,24,178,72,Spain,Newcastle United,76,81,Right,1,4,4,High/High,Lean,,CF,,2014-06-06,,76.0,73.0,80.0,43.0,63.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only)",48,78,66,69,77,82,79,60,51,78,77,75,83,76,78,66,71,77,53,64,70,35,80,71+2,73,73,45,42,28,12,12,11,14,8,10.64
374,A. Izzo,Armando Izzo,26,183,78,Italy,Torino,76,81,Right,1,4,2,Medium/Medium,Normal,,RCB,,2018-07-04,,68.0,31.0,59.0,77.0,71.0,,,,,,,,35,19,74,60,20,53,26,26,55,65,68,68,61,74,60,50,72,63,73,44,78,78,16,33,37,73,77,79,76,12,6,10,11,12,10.545
375,Borja Iglesias,Borja Iglesias,25,187,80,Spain,RCD Espanyol,76,81,Right,1,3,3,High/Medium,Lean,#Strength,ST,,2018-07-09,,62.0,79.0,71.0,29.0,76.0,,,,,,,"Finesse Shot, Target Forward",50,83,73,68,65,70,35,36,64,75,59,65,56,64,86,76,62,74,91,75,42,20,79,70,78,80,31,24,15,14,12,16,13,16,10.032
376,Emerson,Emerson,23,176,63,Italy,Chelsea,76,80,Left,2,3,3,High/Medium,Lean,,RES,,2018-01-30,,77.0,59.0,77.0,70.0,61.0,,,,,,,,78,43,59,74,44,77,53,71,66,79,77,77,75,77,72,80,67,74,52,77,65,75,75,41,55,72,73,68,69,8,15,8,7,14,22.04
377,Thiago Mendes,Thiago Mendes,26,176,78,Brazil,LOSC Lille,76,79,Right,1,3,4,High/Medium,Normal,,RDM,,2017-07-08,,78.0,70.0,76.0,71.0,72.0,,,,,,,Long Shot Taker (CPU AI Only),67,63,59,76,60,76,65,73,74,75,74,82,78,75,74,81,68,84,64,79,76,75,70,74,60,75,69,73,74,14,9,12,13,8,11.97
378,R. Freuler,Remo Freuler,26,181,77,Switzerland,Atalanta,76,77,Right,2,3,3,Medium/Medium,Normal,,SUB,,2016-01-20,SUB,69.0,67.0,73.0,70.0,67.0,,,,,,,,70,64,41,78,68,73,60,70,74,76,69,69,71,76,61,70,58,78,66,70,60,72,76,74,61,76,76,72,68,12,8,9,14,13,17.1
379,M. Sissoko,Moussa Sissoko,28,187,91,France,Tottenham Hotspur,76,76,Right,2,2,3,Medium/Medium,Normal,#Strength,SUB,,2016-08-31,,76.0,72.0,74.0,64.0,84.0,,,,,,,"Power Free-Kick, Speed Dribbler (CPU AI Only)",75,69,70,77,64,76,75,74,74,77,74+4,78+1,67,74,58,85,78,85,87,70,78,76,76,68,60,73,43,72,71,14,8,11,10,8,21.28
380,M. de Roon,Marten de Roon,27,185,76,Netherlands,Atalanta,76,76,Right,2,3,3,Medium/Medium,Normal,,RCM,,2017-08-11,SUB,68.0,65.0,70.0,78.0,80.0,,,,,,,,64,60,70,76,62,68,57,43,74,74,68,68,62,79,70,74,79,90,75,68,79,81,69,72,60,76,79,78,76,14,15,7,12,12,17.67
381,A. Meret,Alex Meret,21,190,83,Italy,Napoli,75,88,Left,1,2,1,Medium/Medium,Lean,,SUB,,2018-07-05,,,,,,,77.0,71.0,66.0,78.0,45.0,75.0,,15,17,19,29,20,16,20,21,22,22,41,48,37,70,48,21,68,29,65,17,22,22,20,21,21,67,10,21,12,77,71,66,75,78,14.82
382,R. Sessegnon,Ryan Sessegnon,18,178,70,England,Fulham,75,88,Left,1,3,3,High/Medium,Lean,,LW,,2016-08-09,,86.0,68.0,75.0,65.0,62.0,,,,,,,,70,75,55,73,55,73,54,31,62,74,85,87,79,75,85,67,66,78,55,57,60,67,77,71,61,79,66,68,62,6,11,7,8,7,36.1
383,S. Berge,Sander Berge,20,195,94,Norway,KRC Genk,75,86,Right,1,3,3,Medium/High,Normal,#Strength,RCM,,2017-01-02,RCM,76.0,49.0,72.0,71.0,81.0,,,,,,,,49,34,73,80,48,74,64,40,75,76,75,77,64,69,42,73,71,80,88,55,67,76,59,74,46,77,68,72,61,14,9,10,8,10,13.395
384,Marc Roca,Marc Roca,21,184,74,Spain,RCD Espanyol,75,86,Left,1,3,3,Medium/Medium,Lean,,CDM,,2015-07-01,,55.0,56.0,72.0,71.0,67.0,,,,,,,Long Passer (CPU AI Only),61,59,42,80,44,71,66,52,74,76,54,55,66,70,63,43,56,69,66,65,69,71,60,73,55,65,74,76,74,12,11,11,10,8,5.7684
385,J. Kluivert,Justin Kluivert,19,171,66,Netherlands,Roma,75,86,Right,1,4,4,High/Medium,Normal,,SUB,,2018-07-01,SUB,89.0,72.0,80.0,37.0,64.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only)",69,70,52,68,67,82,72,58,54,78,91,88,85,67,83,77,66,69,61,76,66,25,65,72,66,74,47,32,27,5,6,14,7,12,16.15
386,Éder Militão,Éder Militão,20,186,79,Brazil,FC Porto,75,86,Right,1,2,2,Medium/High,Lean,,SUB,,2018-08-07,,77.0,49.0,70.0,73.0,79.0,,,,,,,Speed Dribbler (CPU AI Only),71,47,72,69,34,67,58,40,64,72,79,75,75,73,67,62,80,84,76,39,80,69,59,59,60,67,74,73,76,11,8,15,12,15,15.96
